Algorithm;n_bits_max;n_bits;Index;Random_Number
LCG;56;54;47;10982200756832532
LCG;56;56;48;37406578682295043
LCG;56;56;49;63474163020782686
LCG;56;56;50;55691288219162773
LCG;56;56;51;55487193234484184
LCG;56;55;52;26851818747038231
LCG;56;56;53;62866277672911362
LCG;56;56;54;44096524454151177
LCG;56;52;55;3949264869471580
LCG;56;56;56;48575895467032299
LCG;56;55;57;21894815280236646
LCG;56;53;58;4850819152662333
LCG;56;55;59;31684220799502752
LCG;56;55;60;29986553342150015
LCG;56;56;61;55169428485534602
LCG;56;56;62;57316085046677041
LCG;56;56;63;60061130996370596
LCG;56;54;64;14889707693609427
LCG;56;55;65;22722048154175342
LCG;56;56;66;67406662289396965
LCG;56;56;67;51001552292405864
LCG;56;56;68;45017056014030823
LCG;56;56;69;45131640850532370
LCG;56;56;70;46637320952919897
LCG;56;56;71;58366616648642284
LCG;56;56;72;56870576469330875
LCG;56;56;73;54940271401302390
LCG;56;56;74;46080554342123917
LCG;56;54;75;11625608602523184
LCG;56;54;76;13465191174693199
LCG;56;53;77;7308452544946074
LCG;56;55;78;26742589112475521
LCG;56;56;79;48324352495795252
LCG;56;56;80;46822079863049379
LCG;56;56;81;46541292819054206
LCG;56;56;82;68893051766164789
LCG;56;56;83;40255694860387576
LCG;56;54;84;13030617254068663
LCG;56;56;85;37305222271867426
LCG;56;56;86;57416266047301289
LCG;56;55;87;25649418649752700
LCG;56;56;88;69175320428164235
LCG;56;56;89;70430598580450950
LCG;56;56;90;69850904937332701
LCG;56;56;91;58413100594089664
LCG;56;55;92;22301105663432991
LCG;56;56;93;51346802812934058
LCG;56;54;94;10507346265877713
LCG;56;56;95;57410339112146884
LCG;56;54;96;16112244218667891
LCG;56;56;97;71596204239241614
LCG;56;56;98;49031323948958085
LCG;56;55;99;29973531137905544
LCG;80;80;0;1009821842045644262475655
LCG;80;80;1;632752132497764595038258
LCG;80;77;2;110289922981506876084729
LCG;80;79;3;544114961100037913634316
LCG;80;79;4;557657124556092680059227
LCG;80;80;5;828324011866998059548566
LCG;80;80;6;893275626130826529452589
LCG;80;78;7;171188860048896125203280
LCG;80;79;8;582410483516498432109807
LCG;80;80;9;615752750688429391977402
LCG;80;80;10;963123514401394129401377
LCG;80;79;11;419240663774740281073492
LCG;80;79;12;436376625400301859575363
LCG;80;80;13;1056678723655560719388830
LCG;80;79;14;357994969071443021361621
LCG;80;80;15;1035366908816967952010776
LCG;80;80;16;884616177415394251893079
LCG;80;80;17;1026802539683422117356098
LCG;80;78;18;152066863524000523942217
LCG;80;80;19;1172940043131731721331612
LCG;80;78;20;191564066984265536199211
LCG;80;80;21;692989881186571217212582
LCG;80;77;22;79744880355459517194365
LCG;80;79;23;564421316001211460748256
LCG;80;80;24;940662332554641110981823
LCG;80;77;25;144695955136975493622730
LCG;80;80;26;1009744170360593389304689
LCG;80;80;27;1162896960924752442921700
LCG;80;80;28;778740076975697595180307
LCG;80;78;29;243141078852421091273646
LCG;80;79;30;433613872023343934889509
LCG;80;78;31;260585500940373393339560
LCG;80;77;32;91355276251458228889383
LCG;80;75;33;23472344069865084704850
LCG;80;79;34;467226920585169405500569
LCG;80;80;35;801410968350746500599084
LCG;80;80;36;764202664348329529349883
LCG;80;79;37;343577603234408998614454
LCG;80;79;38;500758552582533737532109
LCG;80;78;39;225056922280448036143216
LCG;80;79;40;560818176972011620329615
LCG;80;78;41;213945753848099982591962
LCG;80;79;42;516239282274261857631425
LCG;80;80;43;661895288910139008135796
LCG;80;78;44;222311176075325997764579
LCG;80;80;45;922135676388571296158398
LCG;80;80;46;733330311732736513148533
LCG;80;80;47;963391264323924335249208
LCG;80;75;48;30955456953035299045623
LCG;80;79;49;539688626414323918297698
LCG;80;80;50;1172518550391978837785577
LCG;80;80;51;1161828594278458644144828
LCG;80;79;52;370883734478232458555339
LCG;80;77;53;151088274036893347652294
LCG;80;80;54;665845075255196768252189
LCG;80;78;55;221786945247665177749760
LCG;80;79;56;545373968549533859860575
LCG;80;80;57;717654018726895245373418
LCG;80;79;58;555627144184781946468881
LCG;80;74;59;12574864235619289464324
LCG;80;79;60;535063220793495708604083
LCG;80;80;61;908918247087470758020558
LCG;80;77;62;124780892173056878799557
LCG;80;77;63;93297431076255055480264
LCG;80;78;64;198255062601222514194119
LCG;80;80;65;1013391734427669112318066
LCG;80;80;66;730173617748137581614905
LCG;80;80;67;926345069840368500204620
LCG;80;79;68;435529240281960733172891
LCG;80;80;69;1051406551966491863735254
LCG;80;80;70;1140469163182405314466669
LCG;80;80;71;928783560461573264784784
LCG;80;79;72;526196148466228480250927
LCG;80;79;73;466862181698301782139898
LCG;80;77;74;105116245459623825797985
LCG;80;80;75;1138324660571894039541140
LCG;80;80;76;698133382131092616706435
LCG;80;80;77;738513992841328186918110
LCG;80;77;78;104245730674671547812629
LCG;80;79;79;432334452032334665658456
LCG;80;78;80;271609502336004404807831
LCG;80;80;81;1128722169717506766733954
LCG;80;80;82;607427051483822835527305
LCG;80;79;83;562971385703564791239132
LCG;80;80;84;1197709359745999788242283
LCG;80;80;85;836516335497608396497126
LCG;80;78;86;178266375135374860038589
LCG;80;79;87;369904955653435350679072
LCG;80;79;88;518675680079450504836095
LCG;80;79;89;362340106093217324213258
LCG;80;80;90;633554600882404448774321
LCG;80;79;91;425582575943494626777380
LCG;80;79;92;407646941036334404728915
LCG;80;79;93;553051719541592768286702
LCG;80;80;94;1022529658237720148797285
LCG;80;77;95;100368120498498844149480
LCG;80;80;96;930860979897565515232871
LCG;80;78;97;176664962546873544910994
LCG;80;80;98;1204762025041128884257241
LCG;80;80;99;1208876275759319375637356
LCG;128;106;0;40727589351284388736900701266491
LCG;128;124;1;11001467158993334520784011959696568822
LCG;128;124;2;10859282345181393607925119985281387533
LCG;128;128;3;235233750370706581399952432550458731184
LCG;128;128;4;202561799407260954189439199361001762767
LCG;128;128;5;184277805452557813036051568106020384794
LCG;128;128;6;300013224000061815137577645380334017025
LCG;128;126;7;53328055879241338983191994075694033076
LCG;128;125;8;39828465562522393441217285669889348387
LCG;128;128;9;186793273405319079502417214702130194174
LCG;128;128;10;231367073943841829589057611023026749365
LCG;128;126;11;80382280500048557554414360359455377784
LCG;128;122;12;4150896604593186792944442834135957559
LCG;128;126;13;82913775184376835883873017924671527586
LCG;128;128;14;195517411969494125852980183306434711849
LCG;128;127;15;156071472545117949135693788453726040316
LCG;128;128;16;274356655979975992362468275012963363595
LCG;128;128;17;179652583165636753251647996204021534470
LCG;128;128;18;310507629792197423062737069556279517789
LCG;128;127;19;132705634102547244206161171597373391680
LCG;128;126;20;77030497357423778142014289183598675871
LCG;128;128;21;295745551448141602368023035028109117482
LCG;128;126;22;80575668941084302688439800106365585233
LCG;128;128;23;302137286359529579801308164439240205380
LCG;128;128;24;315502401113608855550392598686312745459
LCG;128;127;25;145348018294421831343014136358466816526
LCG;128;125;26;31885888572858319620206900921152721925
LCG;128;125;27;35746833582792883002697928442680915976
LCG;128;122;28;3995686744585781484147597972483417607
LCG;128;127;29;111552533177536906973105625507193493682
LCG;128;128;30;309225471462590740684287998346791312505
LCG;128;127;31;102267506352757608722475467015265297036
LCG;128;125;32;25056420194889831435226053598582820827
LCG;128;128;33;199820097115078833541634635198527879190
LCG;128;128;34;300281373274401293387763003416873514157
LCG;128;128;35;307575157102945705360332101703985579984
LCG;128;124;36;20676973091853203979790261599010405231
LCG;128;126;37;56479073615455293236413857111977061434
LCG;128;122;38;3634755330034191886634697875481440417
LCG;128;127;39;159076279068118473387090459190803106772
LCG;128;128;40;243699653210239605063330509098405371075
LCG;128;126;41;47997292635064905526528786376901753118
LCG;128;127;42;140321779414382071272595261990684812373
LCG;128;128;43;182793837610340192265775544569898177176
LCG;128;126;44;57366604873596436357054724023255295959
LCG;128;125;45;41627113675044962689684128069391868610
LCG;128;128;46;312872839935388702691619219731756852169
LCG;128;128;47;191160966256089346907240913026486779932
LCG;128;127;48;117017296548132153435750376075994353835
LCG;128;128;49;207531324598030104150922733937790840102
LCG;128;123;50;8977289390391876293636176811487986429
LCG;128;128;51;193754828397572437585513443941463079008
LCG;128;128;52;252652078837182739563423272249976048447
LCG;128;122;53;5203240508891416395582117814247988298
LCG;128;123;54;5951878608279460148471442301066761713
LCG;128;128;55;233617140866186216223393516646489349988
LCG;128;127;56;130550300483445353217612665503231642515
LCG;128;127;57;126443551939335264520207687753732895790
LCG;128;125;58;37460712306616792084004696544876966053
LCG;128;128;59;200875029769654574149839866173659109672
LCG;128;128;60;327203098159547327512036987843645769127
LCG;128;127;61;119870051457245965807780605154299197650
LCG;128;127;62;99874725222026357720643138257295959833
LCG;128;126;63;58402903212191260283949547452702558636
LCG;128;127;64;90969065469307482476280113038326394235
LCG;128;127;65;157325667711193891706984421852506975798
LCG;128;127;66;114739757183904194054452294559458168141
LCG;128;127;67;166389255828150318786953314560173708528
LCG;128;125;68;38860529012039392511207796972393215759
LCG;128;128;69;246001378030956724112654198671153256538
LCG;128;128;70;272138084257068271922702235730538264385
LCG;128;128;71;216600850325015723723602724719554060020
LCG;128;128;72;228120299465952657841740854995555325539
LCG;128;128;73;245691926093859273593790346696616033086
LCG;128;128;74;267353267356586254575577626721540749557
LCG;128;128;75;213947745262410668778169583787473996728
LCG;128;128;76;268000233157518293894282590009459801975
LCG;128;128;77;338125899696932967367583511609750559458
LCG;128;128;78;309657791170561741310698752466728265321
LCG;128;126;79;42918560145673047969525857312321011516
LCG;128;128;80;205211939368235384850686801424340330059
LCG;128;128;81;291796619746093423675107409491832388422
LCG;128;119;82;509784846970693333735689883913507741
LCG;128;127;83;150803744730009712131270267284458593664
LCG;128;125;84;24476006240315679713304351745411546847
LCG;128;127;85;116978084250279484197486422051825885290
LCG;128;127;86;103601884327248991426503375408390411409
LCG;128;127;87;99149231379561359784121307593765915268
LCG;128;128;88;324617477804896348762557753582826405171
LCG;128;128;89;323638131889175406937444583566509575758
LCG;128;128;90;174955181572795033192014651301381078341
LCG;128;128;91;225282359983861344531362416157646203464
LCG;128;128;92;297564028887716242994980750737827255623
LCG;128;128;93;291380039108279839251474190270325491954
LCG;128;127;94;156334470365110293157998338479163990457
LCG;128;128;95;177497956189969151945383525264146964684
LCG;128;123;96;7010043682607378760348526627181493019
LCG;128;128;97;271867188075704282470537325045720372310
LCG;128;128;98;314897913853013617222272597168241661421
LCG;128;128;99;255083686911604325360389817746712957456
LCG;168;153;0;8593884964962120678150921216474198798676271791
LCG;168;168;1;318241491325256810080953973767006145786218939380858
LCG;168;167;2;152881227593630397208115916226167882524549761838561
LCG;168;168;3;366880955079754427006587332779009231738333594346004
LCG;168;167;4;136391967322447348421567593195965850229928949841923
LCG;168;167;5;100562618344791708614938115059281526114568043441502
LCG;168;167;6;106213059172706581259425638781642961736222051597717
LCG;168;168;7;214455014175779031786271462782458822534180692374744
LCG;168;167;8;159722611143192927810446093704735706300007107888919
LCG;168;168;9;253257487725693774611724697869948964666226608800514
LCG;168;167;10;123840376021064953495918927064146244941752832137481
LCG;168;167;11;176467256416552342455339154354143489640745569054300
LCG;168;168;12;356781205326068918928066016894311222746725335133163
LCG;168;168;13;259861315931729505998917843169081920236497820072294
LCG;168;168;14;360495520548664200615696569643205218845130090779709
LCG;168;167;15;131575354883780354163519369063079447428975919936160
LCG;168;167;16;163055141350792590407580940756825953497330465645183
LCG;168;168;17;325853901050095155123947396803417591707960976594058
LCG;168;167;18;161644447686501539546322419169419678911028023182129
LCG;168;168;19;234536344326322071266851553021414413398935955334564
LCG;168;162;20;4385907310641022179091805575077834574492341362387
LCG;168;167;21;103787432884021305297300326441707095369583520094318
LCG;168;164;22;15868288146214748613966660255762084977883103410661
LCG;168;166;23;93469348752007478967008276975750410507085710011240
LCG;168;165;24;34506903272017784542437660872394324024918641382631
LCG;168;166;25;65180734651100286339481202677345470445876770605330
LCG;168;164;26;18900946762788704910683971447860288552571355384921
LCG;168;162;27;3928344810895756596814468682145467650895955912684
LCG;168;167;28;114253297314630245070698082032690737870175155779771
LCG;168;165;29;42648099300662404324611039851164541229341135366774
LCG;168;168;30;237541236962909589517858509344743047664838365482637
LCG;168;168;31;201593482272491680665014650535346032655938235612976
LCG;168;168;32;192940223229181668137571762741101383383155258392143
LCG;168;167;33;184818414143352264808468585286772316289337166774426
LCG;168;168;34;285332213108188330010162520520491460791709137589377
LCG;168;163;35;9241581279887577981530487430211741799143525422388
LCG;168;167;36;176032834505888107110150861575467249477364274452899
LCG;168;168;37;267206373933041612660337051686015815516797011611518
LCG;168;168;38;321329589577228446703840376402154655598773149053493
LCG;168;167;39;120830496035810375047797557012187834198191937588728
LCG;168;168;40;318212439770498807142562082070858097203976282930871
LCG;168;167;41;154641590125621352620263480878239251172226628819746
LCG;168;168;42;275425331292016241544640351046747108186905700268969
LCG;168;167;43;174767438087019767981089705625081804145251471461756
LCG;168;158;44;326514135366537821797150691182468684810924433803
LCG;168;168;45;189063775515823264007226927467762002820914419918726
LCG;168;167;46;130419816106547836948335954020474802330230158443741
LCG;168;164;47;13293205867756664709147307401819856268619118589888
LCG;168;168;48;264621043631100117998292110540857836813395992196639
LCG;168;168;49;193082236197602672094540091118938553294601312680106
LCG;168;167;50;107224216439228715185430636089549531566629180957137
LCG;168;168;51;337309748895621835516666481128704362664352702001348
LCG;168;166;52;73889599464945954898577789581069700267380227207283
LCG;168;166;53;69514798500263373564322115495281406350030413157006
LCG;168;168;54;373279142653042387164489660133390781524345494398597
LCG;168;168;55;279184157622901533689850168239411099708005777529992
LCG;168;166;56;75051319448483781793793396815918111273628137374855
LCG;168;166;57;68475776034615956372467837729908868287347846592818
LCG;168;168;58;187590606124487775645341359084764929778067880748793
LCG;168;167;59;140058803589161800466946886458755710163455191899916
LCG;168;168;60;226281379229044113080456487276215777978774901057115
LCG;168;163;61;10140020242792824429413881955719885537080568492182
LCG;168;168;62;334031765366285626908390146509968726486609363777325
LCG;168;168;63;280351048550330662259310291568016676200547956694096
LCG;168;168;64;308299524648317937815261101881444132582532673456623
LCG;168;168;65;215774525577695337758831761871004458912344653577402
LCG;168;162;66;4996474454423697747894540376636982941418902186785
LCG;168;168;67;301427570535332082480968734674303819561577791125588
LCG;168;165;68;38709315159846789917275709188029029617119412953923
LCG;168;167;69;113287930493425544975788540188851180244308514546078
LCG;168;164;70;23198997535327403004145050324314648200038068672213
LCG;168;165;71;37648047378003744714701150116958863177099949217560
LCG;168;168;72;258235625069708986850371473997547069463822833870423
LCG;168;168;73;352147601394650339406716993652488835057414207038274
LCG;168;166;74;61838189214038108432451569115630442844363197075017
LCG;168;163;75;6953121704532181907885816984893604833936894811292
LCG;168;167;76;128433708728824986414896075638372774282532873848619
LCG;168;168;77;266386324616507460769462977404919816585348101752230
LCG;168;166;78;60572583474575307678181466418975408822192209126781
LCG;168;167;79;170855995399635642636677560994337581792763178937568
LCG;168;168;80;252609448270744005908658148161942143624476873963967
LCG;168;168;81;204476715943488966550239610986867989048108565056714
LCG;168;164;82;22452994464158766293225649781412982502818941759601
LCG;168;163;83;7597836839124205191253602440997409091904609201124
LCG;168;168;84;293264346254496764912383725578674720429691350774291
LCG;168;165;85;27081316912142949000134259782432494230643003178158
LCG;168;168;86;362795065326861348922349004994987219847388359623461
LCG;168;168;87;248549497783162501987959884189996475245364080721320
LCG;168;168;88;220869930446677348455320739203689577314941762233383
LCG;168;166;89;64275725208300533706379762466885198828695927658834
LCG;168;168;90;366098502526510093914531039035285806555846315635097
LCG;168;166;91;48762683518181497701538710029951516041451434739244
LCG;168;167;92;180837258910778561684266309997160165147210335601659
LCG;168;164;93;20762554916444883809655661615567699980002220451510
LCG;168;168;94;222805856437958315188338753155442796552374642364365
LCG;168;168;95;310315799670524875290094686812364743948458974030192
LCG;168;167;96;148047589041816064774245408253995442610400387040655
LCG;168;160;97;1158863088344958548751945354105306883231377582298
LCG;168;168;98;278127898708866802608320486325157749463063903629761
LCG;168;168;99;231891453567944198288482795109071583469522257709940
LCG;224;193;0;7812528117532506319060810049930806056515516555831635107043
LCG;224;218;1;263207611354907380114521225129121474699151354294967578487996064702
LCG;224;224;2;25841622253570398716018352937131992412846876598401378967414310464373
LCG;224;224;3;19852172018282482428581637633015450405626804178538930338667063300152
LCG;224;221;4;2783667929707644256977824919819432871791088044639957837455460908535
LCG;224;220;5;1317392474086863885819608362274634465175688230768572940098765347682
LCG;224;223;6;9111420451833357852411207129014678323872854934472995461134874415337
LCG;224;224;7;15587339954161336655314457263136746842513379574702085948497926511548
LCG;224;224;8;19694894169689147098537793531205434286829330524246164288499643800779
LCG;224;221;9;2655548170704086083805700369091702160761494330983377814446152733638
LCG;224;223;10;10859455923805167725183676912927038031564416621719726017988832917021
LCG;224;222;11;6200015159918249060496738482155409952643235947186540905926166827520
LCG;224;224;12;20078790175089526227648564176426087700678150734612834111547670375775
LCG;224;221;13;2968011877753678853539515105039048071684755231884073430050898809066
LCG;224;222;14;4320893687362401003674789825624605243770279747687867255525963034385
LCG;224;224;15;18547973071798093703242258021882317048523813142895286837299863164676
LCG;224;220;16;953141557353818333658459537584809417753726948132368598497682842547
LCG;224;224;17;21004652498236988919436389456284096163333498729029271874181401073358
LCG;224;223;18;11836695657096900741313071299095080805118118203311728451066912673733
LCG;224;223;19;6874608462165618537156037882223380856162213887976684981841919823560
LCG;224;222;20;4182128645716447684046049363200431880666454051161269470862224847815
LCG;224;222;21;4906067629837821468328952956225039071077671030033399778863407147378
LCG;224;223;22;9234052017460235156661520650355161585569569172019081613090718329913
LCG;224;224;23;24598454512570975001846417901140014495953680172968065962121033899340
LCG;224;222;24;5769159956848178107944513503312692389313569217341797496138400108955
LCG;224;222;25;6714639739982225492215545454454862730599203736881877979460444146902
LCG;224;224;26;13604435733603506045762428867681316621988259530445300493714004826221
LCG;224;224;27;19773461530074391755521660760260070804849318602340501462060124268176
LCG;224;224;28;18094213800748021982236147160774969853690542471148602790732531118383
LCG;224;224;29;13716655954179800827214476540339776475724324267575327078012370142458
LCG;224;224;30;14759622285200802315863376702087604389695315718145096030836727998561
LCG;224;224;31;19066356995846437018153903043813523211075319889992990215957123452564
LCG;224;224;32;17611107654525647401050190752346071194650516494987420753926928598659
LCG;224;224;33;19085605430006318486255483808518498956826452080374168160039312086494
LCG;224;223;34;11520363094122673786648284626378215995535400831666697891994546827285
LCG;224;224;35;21246613712402182255402818261152222498316475854247336379342924593496
LCG;224;224;36;23516391367066036633857525302933622082944886617535019642413902071191
LCG;224;224;37;21145868097473260560476246012999924514498564215229257218192721773442
LCG;224;223;38;7557280029310022011611441394291098192246615223319090328480340624265
LCG;224;224;39;14987643971527433520761680367021019433618219657556082886042603096796
LCG;224;224;40;17049560533745825705609069028778739858477790921815148525848396751467
LCG;224;223;41;7340107145194629513059464447352139981200089513141482825574330667494
LCG;224;224;42;22068477906112290254598216159111310762991022636292627302962012419773
LCG;224;221;43;2962040928841858824046011946511177821519669820626397496650384205600
LCG;224;224;44;15469244891588439326973634404255406871852998343516260083241757774079
LCG;224;223;45;11589048003143832612114823210382802682860427593731610830179623666954
LCG;224;224;46;20803465466102242017400962271785992384787490484123154530836270865841
LCG;224;223;47;10657778820729677195682888471561405241396200360492466180995267080740
LCG;224;224;48;20756409497927048383194287584263142875560758437649644133293205013843
LCG;224;224;49;26477418090053023628991787326106861517681513818523209022129718403310
LCG;224;224;50;25812854384749344378618025254790584966039627990083048296690829823077
LCG;224;219;51;442483520067829031140478784178027378033785961078585631809919619048
LCG;224;224;52;21646412138812492300217509644270634186599622954062686122780244964199
LCG;224;223;53;8576360079499759889536385441710781594552645316408717530299623762322
LCG;224;223;54;7120755974012593499341704178455459317761091328856391360275510384345
LCG;224;224;55;26646100563523220461833218302366922401228231865084216540069767439468
LCG;224;224;56;19759470446082060426598205735736635475470138408063272421142332985147
LCG;224;224;57;19844079571536668738226607966634678936009798316544586482169430188790
LCG;224;223;58;10527567985046225044212592888043562700238388269486286985316326002957
LCG;224;218;59;358564180995658341635586708713187256954885569080452701971309188016
LCG;224;222;60;3744647529034377075684149656668024837349775687797726974971476659407
LCG;224;224;61;16829140734538588347089352561805325634142168765556364215403038167322
LCG;224;220;62;884272919987098501160244879387790577238649817561488609259362799361
LCG;224;222;63;5384396631167408783895895724733012347760773897791494004769142948276
LCG;224;223;64;10571220791541955764758468029060757771011375791489957872220092637219
LCG;224;224;65;18093433624136066196744897970583649360506287120694308165346786555902
LCG;224;224;66;15161179630424429614800757640396122296715657302908785119980091434165
LCG;224;222;67;4935162191898001124426325093069835238386649078842934833801540457080
LCG;224;223;68;8468771820373885332726865964192432747704103788605059246207527009591
LCG;224;224;69;20842828945391619944276207305297913498093395721097065345146960599970
LCG;224;224;70;24330136941202805404875774779136109305270778994247846714292363716137
LCG;224;224;71;16239242104320480947622590612893296624684562192197761815106090920444
LCG;224;222;72;4852982161431286837501873677975184926691807314902202345947913705483
LCG;224;222;73;4697724116730181711557212725306502171097238672568972979611459092486
LCG;224;222;74;5772316868268165736063546619061270600684009675055833633538982864733
LCG;224;223;75;7500858087153961294432598196058855121894370036250835901224160177216
LCG;224;224;76;26116873946580815793297022878894278231477764914667064273083231495327
LCG;224;224;77;15143503432066044802311640692237051251501469949207179509610928253226
LCG;224;222;78;4067081041699347116569125650119335755296720257707791326651579513937
LCG;224;222;79;3582556472305606323480854527307106085703299152494379595084640615748
LCG;224;224;80;21617757781908596952663471043896521262876725050651668524336689125107
LCG;224;223;81;12082101497885839323586531606772564316581460221145585397225623100174
LCG;224;223;82;7015271926535118856615460282466296564919765667326616020745802971397
LCG;224;219;83;592134731399573771916584192789477930037115091549973524962312159496
LCG;224;222;84;5202060176960326595183925799183188172860551958180869677141832524551
LCG;224;224;85;25398307380127711453501001210524421002882042041503200194193731049906
LCG;224;220;86;918544996358871124238909143121882636062060244921233895002327740793
LCG;224;222;87;6566751519650801238653861880995985160442118742794568229789352074124
LCG;224;222;88;6291769015804998884454142429376718680764396621546652596780342148315
LCG;224;224;89;21563256000997464899384560487876304207703639880567623895095499139350
LCG;224;223;90;10441505002043187872671275350031377162426077102824775665033259825581
LCG;224;224;91;14778765942469869288368705332683560866018600571065258326405226328272
LCG;224;224;92;14747710360281672265630623706844533030812218092448747375546838407279
LCG;224;224;93;26685816720512166227493642498843633840554259402312286697649017851194
LCG;224;224;94;25966809791515942843323883276787848072774991344835089097633539597729
LCG;224;222;95;3698956376022777912622658836258828070359529337597188827589626750164
LCG;224;224;96;20220888611711621751721863724231492121694554216134814981920642345411
LCG;224;222;97;5058876125208722314639726998953683656761464099787086123281453861406
LCG;224;222;98;6129626985267258283741718034908300160660336383283165526159123564885
LCG;224;223;99;7497797749198166629403600691307501169340150238594873263116420291480
LCG;256;248;0;252604202672866620514090427121262876693099372626319363711980391359367144663
LCG;256;256;1;94627166896154848026258480305772289729044810580191484406317768781522010170306
LCG;256;256;2;85378182640962395933217578158021737758797285652561472416495779244046989785289
LCG;256;255;3;33565050312777845915109803734260506167361095037727884570519063966522212055324
LCG;256;254;4;27652592184172103570795987251393613594061952739641768246847102795776603667883
LCG;256;256;5;60724431923059804730568260431763758835508762609505594870732397605142550289958
