Algorithm,n_bits_max,n_bits,Index,Random_Number
LCG,40,37,93,80943762465
LCG,40,40,94,704666883261
LCG,40,39,95,452170861057
LCG,40,37,96,125024259549
LCG,40,39,97,367492256225
LCG,40,40,98,1025926827261
LCG,40,40,99,584981136321
LCG,56,55,0,22633543753151005
LCG,56,56,1,54291019686969249
LCG,56,56,2,62313649295351101
LCG,56,55,3,26346215034119553
LCG,56,56,4,54059129401486941
LCG,56,54,5,16668886927725921
LCG,56,54,6,13267016276919677
LCG,56,55,7,21760851259043649
LCG,56,55,8,21483926422307485
LCG,56,54,9,10570547870159649
LCG,56,56,10,43388076716705213
LCG,56,51,11,1625068656828673
LCG,56,56,12,37827216848252637
LCG,56,53,13,6751518164351201
LCG,56,55,14,23600269719887357
LCG,56,52,15,2928371104299713
LCG,56,56,16,41490233727300381
LCG,56,56,17,44794673057679009
LCG,56,56,18,38959321119821373
LCG,56,56,19,62004045928004737
LCG,56,55,20,24517674495545181
LCG,56,56,21,50948585918348385
LCG,56,56,22,69755988077434493
LCG,56,55,23,22265134830904897
LCG,56,56,24,71544024250287005
LCG,56,55,25,19457962008271393
LCG,56,55,26,19706387307017917
LCG,56,56,27,65278157346043905
LCG,56,56,28,52644789324386269
LCG,56,55,29,24107566151671777
LCG,56,55,30,35754666224267005
LCG,56,46,31,55868680647105
LCG,56,56,32,70444914296796189
LCG,56,53,33,7629627958267297
LCG,56,56,34,46680846619655997
LCG,56,55,35,24261537117213569
LCG,56,56,36,39083026363641949
LCG,56,54,37,15610754825397089
LCG,56,54,38,10806813271189373
LCG,56,55,39,28070664717344065
LCG,56,55,40,20594096514286749
LCG,56,55,41,23849895821926689
LCG,56,56,42,46613735209772989
LCG,56,55,43,31153771300245249
LCG,56,56,44,64034228276670685
LCG,56,56,45,61256039604307681
LCG,56,55,46,32856265580347389
LCG,56,56,47,68124949572462785
LCG,56,55,48,27566493008147741
LCG,56,55,49,20840587671164065
LCG,56,53,50,8414982903984189
LCG,56,56,51,64120630508563073
LCG,56,55,52,23558337991332189
LCG,56,56,53,46934851572992609
LCG,56,56,54,54845385466148989
LCG,56,56,55,46048710989567041
LCG,56,56,56,69746153048802717
LCG,56,55,57,33379429718091809
LCG,56,56,58,68112406583580861
LCG,56,54,59,13005958199780865
LCG,56,55,60,35870332022182365
LCG,56,56,61,51921941210623457
LCG,56,56,62,54405366986658045
LCG,56,56,63,51136960062595009
LCG,56,56,64,53237068501169693
LCG,56,55,65,33746758247619489
LCG,56,50,66,705747766092093
LCG,56,53,67,7201036589089153
LCG,56,55,68,21422747556786781
LCG,56,56,69,55830084054905185
LCG,56,56,70,60744932387293565
LCG,56,53,71,7190985522547521
LCG,56,56,72,40820495178155677
LCG,56,53,73,7220373834886945
LCG,56,55,74,30511486067575229
LCG,56,56,75,46144991793970433
LCG,56,56,76,71534172044030685
LCG,56,54,77,12256999470601441
LCG,56,56,78,49839938086380029
LCG,56,55,79,35054153043547841
LCG,56,56,80,61547956560967453
LCG,56,53,81,6807905178542753
LCG,56,55,82,22886211407139389
LCG,56,56,83,56939974076291201
LCG,56,56,84,37967977331626845
LCG,56,55,85,20447821159290977
LCG,56,54,86,16499629514627709
LCG,56,53,87,4682977747190337
LCG,56,56,88,66673060423501725
LCG,56,55,89,25781987313284641
LCG,56,56,90,44138697667672765
LCG,56,56,91,60724118428996609
LCG,56,56,92,42664160103896029
LCG,56,55,93,27370032780295137
LCG,56,56,94,60696173106983677
LCG,56,56,95,69740275459034561
LCG,56,56,96,63385753101252637
LCG,56,52,97,2276269606087073
LCG,56,56,98,67464901519344445
LCG,56,55,99,19670049837477761
LCG,80,80,0,891710124271472295244893
LCG,80,79,1,502134960460374409592673
LCG,80,79,2,400792442988455254436733
LCG,80,80,3,986585802997402024802625
LCG,80,79,4,469710700987486362814621
LCG,80,80,5,703518600122051318152481
LCG,80,80,6,970022257935477522951101
LCG,80,80,7,761235101985284793576193
LCG,80,78,8,289446444327270237156573
LCG,80,80,9,704128090626144216146657
LCG,80,80,10,1042670057573440213107709
LCG,80,80,11,900615623812268845597889
LCG,80,79,12,415586905728623669491997
LCG,80,80,13,1103332395459931009380513
LCG,80,78,14,191603806124592409883709
LCG,80,76,15,45550852593840681518721
LCG,80,79,16,567836595494339451245917
LCG,80,78,17,229838825647920184075873
LCG,80,80,18,660826331486147685432445
LCG,80,80,19,1177990454178133982425153
LCG,80,80,20,715186128571888175974813
LCG,80,79,21,577377373980018024514593
LCG,80,75,22,25342925136993604656317
LCG,80,80,23,1087775290531545985090049
LCG,80,79,24,418313443411362494666205
LCG,80,80,25,827826911120808023296481
LCG,80,80,26,920683831505667683882237
LCG,80,79,27,401154562947952329456577
LCG,80,79,28,602932981154048724449821
LCG,80,77,29,111874602895645896325025
LCG,80,78,30,279922096856847863244093
LCG,80,80,31,709135865551185872133505
LCG,80,80,32,640702266583030271882845
LCG,80,77,33,138567546580063169678689
LCG,80,78,34,261973615043222333083005
LCG,80,80,35,1180407384956237054076737
LCG,80,80,36,994066098914810478217885
LCG,80,80,37,714686840454318140427041
LCG,80,79,38,457952178783761338027453
LCG,80,78,39,283333689830519302740225
LCG,80,80,40,749073364662682887386845
LCG,80,79,41,522143214337056847212769
LCG,80,80,42,654123848668126178600445
LCG,80,77,43,131008411806507216597697
LCG,80,77,44,138241280711257347898141
LCG,80,80,45,950707090599295781633697
LCG,80,79,46,333038512904653876303421
LCG,80,80,47,1130278786958642578437249
LCG,80,75,48,36125817451627817441117
LCG,80,80,49,867966788572578753672289
LCG,80,79,50,524309347075894107332221
LCG,80,79,51,326913335240164131774017
LCG,80,79,52,394824199400016941255581
LCG,80,75,53,28522711903916555801121
LCG,80,75,54,36207682633448735063741
LCG,80,77,55,118875613272476392927233
LCG,80,78,56,280568948476019638507485
LCG,80,80,57,788648897308607264184289
LCG,80,80,58,1060115085723424199587581
LCG,80,79,59,421060678858028308949441
LCG,80,80,60,751354020813624929074205
LCG,80,80,61,1035081672601133595542945
LCG,80,80,62,1024902673454098395678525
LCG,80,80,63,1067762635556622732249985
LCG,80,78,64,255286596436065662269533
LCG,80,79,65,510592571378034332425057
LCG,80,79,66,582996719232323973640061
LCG,80,77,67,112004325620847698629953
LCG,80,80,68,1199330865939264017812637
LCG,80,78,69,250945350008250889115937
LCG,80,80,70,1007335683534624074936253
LCG,80,78,71,174267287731945231648513
LCG,80,80,72,911202305975732702329053
LCG,80,76,73,44027340795378160991969
LCG,80,79,74,310463075593731916990461
LCG,80,78,75,191896357207040558981313
LCG,80,80,76,677853338565850620640541
LCG,80,79,77,406122504108795228654753
LCG,80,80,78,1044965229312235939035197
LCG,80,76,79,68123163767159658603137
LCG,80,80,80,904082274711674864654685
LCG,80,80,81,736702131547739115831905
LCG,80,80,82,716631963836960670351485
LCG,80,78,83,174168533586423775595585
LCG,80,79,84,417435100219956831489437
LCG,80,80,85,1084071901448988219220001
LCG,80,73,86,5940812580682844053693
LCG,80,80,87,1113133229904647967399425
LCG,80,80,88,743502553239002790713821
LCG,80,78,89,207574823803811022480865
LCG,80,79,90,517565634979054365825277
LCG,80,80,91,770651293284188503824321
LCG,80,80,92,1104721737197415152434717
LCG,80,80,93,845764024926418975314849
LCG,80,80,94,1034775811140053478517053
LCG,80,80,95,867397500421986945268097
LCG,80,80,96,1066392817868129952414301
LCG,80,80,97,649706300257892524403041
LCG,80,78,98,198909827590283484729725
LCG,80,80,99,1034042354183039840666433
LCG,128,127,0,109887348038029321534958791199709351581
LCG,128,128,1,176615529295656457378368137670484109089
LCG,128,128,2,262236986907786133857669733866225144253
LCG,128,127,3,135086587719393951248166776666512405761
LCG,128,127,4,148774578336277648813238249396334983901
LCG,128,127,5,154738370514395969038635070300557167841
LCG,128,128,6,336315914667792982300681025727375649277
LCG,128,126,7,71251446983364598660094379176562642625
LCG,128,127,8,135809692205768648993653108668788490013
LCG,128,128,9,313044858172559881908253754154953546401
LCG,128,123,10,8943545346991723001934450194760129085
LCG,128,128,11,227953105089470382427556997088963268737
LCG,128,127,12,158458097308110419815668603790816058205
LCG,128,128,13,331527540772795021491898514777779638369
LCG,128,128,14,270662689473268436220812911527931126397
LCG,128,127,15,147626152127274766012686268055460543041
LCG,128,128,16,269961371108199079154015094778612518813
LCG,128,126,17,61447459742252565217038001806616538657
LCG,128,127,18,109149470193220245186961920540178776765
LCG,128,127,19,112862148497790598941448794105783454721
LCG,128,126,20,48043860406620125444608863615100197853
LCG,128,127,21,100066871351532831914985050551750718433
LCG,128,125,22,29362688606645308332287113966825306877
LCG,128,128,23,305870813128452250928658810297331467713
LCG,128,128,24,289660118632353708527160539595839488029
LCG,128,126,25,66725656492638873283888769314200805793
LCG,128,127,26,93080951208542478061716620922238634813
LCG,128,128,27,305347150174502134818117899493375846273
LCG,128,127,28,104946221781141162476809043124823293021
LCG,128,123,29,7968879700669766736506105644856309601
LCG,128,126,30,72064435183052013604244403913864295293
LCG,128,126,31,55330160917798570416433226303904657729
LCG,128,121,32,2416077307296629332323341722495635613
LCG,128,128,33,177546861895283060532770378618195719457
LCG,128,127,34,86811626266214165773739724161546417085
LCG,128,127,35,97183473039882476950217070877071434497
LCG,128,128,36,246307687183690923524418186864394517725
LCG,128,127,37,159373506457011894520424480462615157473
LCG,128,128,38,262709652917434759614463293015999040509
LCG,128,127,39,112354531074274711472033154877767826625
LCG,128,128,40,319355908952078751105003697632186679581
LCG,128,123,41,7909059275165819411594603507232221345
LCG,128,124,42,12277953795739256685774626562984885309
LCG,128,127,43,160636767892356358733250523728052010625
LCG,128,126,44,82718226421296618750946559475235183965
LCG,128,125,45,24668016665594255708046992563853712993
LCG,128,125,46,28925359075892751009072061963195073661
LCG,128,128,47,241863481538743655959198937665541335105
LCG,128,124,48,16806658961918908321193450015969022365
LCG,128,128,49,286667978477930892098519002557660806177
LCG,128,128,50,254213849263443574142539395505938916541
LCG,128,126,51,57208326530220411095263776070448790017
LCG,128,128,52,174298395123810848474438243916768402909
LCG,128,127,53,113473972122782830855606581126174687713
LCG,128,123,54,5704355012861538134961799733904022781
LCG,128,128,55,247747208526794308179515400468540634049
LCG,128,128,56,267943476651327998570423960551022805533
LCG,128,128,57,245853649591418197568380595841453256609
LCG,128,128,58,288846332684246483788677445965979807037
LCG,128,127,59,99504885077729304363335786928239170945
LCG,128,128,60,269604861616253037180841199896106745437
LCG,128,128,61,334995956859668013172264807536580576609
LCG,128,126,62,81502279574739143760861297535350166909
LCG,128,128,63,310189300934817419366947846591363784513
LCG,128,125,64,25367516741011075577620405794915766941
LCG,128,128,65,262715956773696562229614866440358609697
LCG,128,128,66,318558879915586773282218197420607722941
LCG,128,128,67,256194843442485557920973238625834111233
LCG,128,128,68,287268107498949039173105838216385330909
LCG,128,125,69,39530743693714189998648209372772034785
LCG,128,128,70,174325417017771333130841364686693920253
LCG,128,128,71,186825037175809800063131902746705046209
LCG,128,128,72,208105572279224621719468312625479861021
LCG,128,128,73,268226376013939510578133510964546844321
LCG,128,128,74,190713625633145403726594417080836595261
LCG,128,128,75,337208345681430572453498742163573468289
LCG,128,126,76,69849991188939807611040537509724462941
LCG,128,128,77,254345280834816249415526403304600579169
LCG,128,127,78,129382662280583120034347684268432746109
LCG,128,128,79,285577800680673582976524562868175656513
LCG,128,128,80,173889805001951903501905582676596593565
LCG,128,128,81,253788932872790142768309392584280295969
LCG,128,122,82,3834831402802373587577685103459485373
LCG,128,128,83,217163859850689050961031368156454414337
LCG,128,128,84,208589352717250322006090892929184473053
LCG,128,128,85,286991517038285460810913249303556591585
LCG,128,128,86,269835743821429143198350016334657306365
LCG,128,125,87,25376459289183559393912727417528558017
LCG,128,126,88,73929048154917862534192055159331275805
LCG,128,126,89,78432638218072415039356553519123987873
LCG,128,128,90,204871811499509418313474111308342972221
LCG,128,128,91,176104930466507743704803648986374275969
LCG,128,128,92,284144477652282658986947647982030880861
LCG,128,128,93,268377451847090682614384318700270752609
LCG,128,128,94,311747239809365775412257799137269643133
LCG,128,128,95,296774026575416059161879556932425846081
LCG,128,126,96,82841093981473895791509582881292571805
LCG,128,128,97,254271534866617921365607636675441840417
LCG,128,127,98,96342533799808011043022355051518113725
LCG,128,128,99,279498999651182952998295203027256426241
LCG,168,167,0,118532044132348579181683402305466297369759326650589
LCG,168,167,1,160543893236625299255373072620806439135150201943777
LCG,168,168,2,214446031298752034737772191214057375534166400634877
LCG,168,168,3,293184566277602818985607796831697413391623682201793
LCG,168,167,4,146742533425948719950434368976163719654528756761885
LCG,168,167,5,172874848180301316681285461125675012241398515975329
LCG,168,168,6,215017617015959743198164460457680391347004092416061
LCG,168,162,7,5833615272294780623849620947610623750253962205825
LCG,168,168,8,341233638142062411040364480120556324227777541890397
LCG,168,167,9,162841242219837457248640821914401023681162347444833
LCG,168,164,10,16105379313882440637642669184544106748253426190461
LCG,168,163,11,11008117861662536401181178873964001925909682930753
LCG,168,168,12,199373972107093802770278668321976556836454750000541
LCG,168,168,13,244390424445416725219478574346514950479298723797025
LCG,168,167,14,121684497807247641581919656063410553100416805054653
LCG,168,167,15,161442070871644396314275011596208995018533986342401
LCG,168,167,16,130161354235787051479706806146224011038126027727325
LCG,168,168,17,221176297745542522304296907896124054514432993058273
LCG,168,166,18,65377911400511823108728396175794434829034878558461
LCG,168,168,19,249802652978617972327108352741913816904778294235073
LCG,168,167,20,171701957617801496534604965543969097551225576048157
LCG,168,167,21,129546822795930613056864381490998285422578998447009
LCG,168,168,22,368850011937746980804447053438213215570009724367165
LCG,168,168,23,351527788289192512048972957136636682507328461058433
LCG,168,166,24,88267538336613272576768977319396953385646434435677
LCG,168,167,25,181788005487215700126605883154369643704734716649825
LCG,168,167,26,168834866311034267446369026209242488468235203549565
LCG,168,166,27,53439893380306421574575787961027588106015253429057
LCG,168,168,28,364528841003379119996361884067130278213476565276317
LCG,168,166,29,84236127514453274783938446001288856270280715624225
LCG,168,160,30,1257958404526882316822127520758854405176411003325
LCG,168,167,31,163985124289913177469242157958626566788262067465473
LCG,168,167,32,103147914735380548145639435775151159537793992655581
LCG,168,166,33,49398028235674961899404567278222006841596496282849
LCG,168,167,34,123910978147634642085938847137185317321013397893629
LCG,168,168,35,315387138525815708984280618330236392043130828588737
LCG,168,168,36,279061680066464193527622341019912549463927496099613
LCG,168,168,37,257080925015296135423567198912215071652259133477537
LCG,168,167,38,117931563800619949131722538604332088088112969572925
LCG,168,166,39,76038686374525702675752124896325773659791151581313
LCG,168,167,40,110424045630871466108962250575018612659391168193373
LCG,168,168,41,363533087937673912316814928972301881731448610998369
LCG,168,168,42,278085889566971813059323199806157227951782206515837
LCG,168,163,43,6166667661728383131082596493890828333902861185601
LCG,168,165,44,31489476960870048652358673720236764168536891430813
LCG,168,167,45,151872570022388133614262415268613077445672461264417
LCG,168,167,46,132762444203150287482408416222206002951429726112445
LCG,168,168,47,297984662730405096916873512599696252581265143481345
LCG,168,167,48,110080155247727199466974891571046829595589366784989
LCG,168,167,49,103147217321674094433670070044501394023084143586273
LCG,168,168,50,279229155573005291396759369345996831641104748479229
LCG,168,167,51,120077817626250926699523640823339812099014885211585
LCG,168,168,52,192236517275723363414796895035352812902656809355293
LCG,168,165,53,31514564094423401008235390404839507065747824777633
LCG,168,168,54,347149167422392378061672278547558040255511364178749
LCG,168,167,55,106864571787257705357385814776707772221936174915457
LCG,168,167,56,161926000001718744550870715517775129899900856796253
LCG,168,168,57,291019096764585885689822827207044189401695445856097
LCG,168,166,58,71600444453713009001779569884353714183248860887933
LCG,168,168,59,201915823817880512219495832374538724801866350946625
LCG,168,168,60,247688704054138353645186086961541215461545138870429
LCG,168,167,61,102372235035638239669225648690530245642606577904929
LCG,168,166,62,73347704501987946238970110070241073636531584170941
LCG,168,168,63,276716587193040245640204419622831655185764643085057
LCG,168,165,64,32416412695672705533724711857836754658119285949661
LCG,168,168,65,211574207780373125886295337854862480205805167334113
LCG,168,167,66,123178763601701061380051152855554775800302778405885
LCG,168,167,67,107030842804998914047036371821014169628260275188929
LCG,168,168,68,210840933567002022470783051186184820298977928104221
LCG,168,168,69,209032553741471062853273020807826465262054169075873
LCG,168,165,70,24859638042280650623496762126708620345302869034045
LCG,168,165,71,30450897129665206482039359141136542237795066803841
LCG,168,168,72,251314374884840134961311398197931750303073866179933
LCG,168,166,73,81302216743973351245960061571732491739058385917537
LCG,168,168,74,269270313177632269830302432886255766190430059613309
LCG,168,168,75,335291822432405232274162490947348876194799860654145
LCG,168,167,76,155812396096897559301170038336208881467886769314205
LCG,168,168,77,366205696644042727754739205599318823084326882800673
LCG,168,168,78,291581807297692786397562749667300490513533537348797
LCG,168,168,79,235924535220508714221710053505695022217184643510785
LCG,168,167,80,102903542880589897896242154263549655361191977412061
LCG,168,168,81,275664437147982387731479799214255644303588729059809
LCG,168,168,82,219903635032304280984466881336151279071915825865981
LCG,168,168,83,273881867474994988088687212705651406903980946418625
LCG,168,166,84,88343345536094138848059031431707845762673934617117
LCG,168,166,85,50564492236556331429775267146682879840885893244833
LCG,168,167,86,178258946792339115022813125085232238536854578853181
LCG,168,168,87,188562164223575645051934999470278976105683781225857
LCG,168,166,88,84441149495993872190281041347265804113807268300381
LCG,168,168,89,211198753276429184187740131490083135521399266901345
LCG,168,168,90,304124241244391593566710525469215084572497039711613
LCG,168,168,91,299809308228879188574441340559116103607521953011521
LCG,168,163,92,7087150950611752843550942692910534842610933324445
LCG,168,167,93,166300510722901529622321649377522540634886555859745
LCG,168,168,94,225188043883968235751057889900138621501780338171325
LCG,168,167,95,107624098253142346167781881398314791067538373003521
LCG,168,164,96,14890449855518021352772490840674082169686122432221
LCG,168,167,97,118513925166841032566723829956146660252302332338401
LCG,168,166,98,68427975248756014577087489863861824209733463537149
LCG,168,168,99,190459266540219647452410976486195553361071572148929
LCG,224,224,0,24636268949304345616241453346970575603982872821309050920084265290525
LCG,224,223,1,7984244707842771483442683070246877636300780987027926892747728580257
LCG,224,224,2,25204123862179259832042905402205869056486269981556858119214521132605
LCG,224,224,3,20211872072261923331342642085636281452463641620906177042220700214401
LCG,224,222,4,3700862303080837864526579313754765153739516252107383953721448572765
LCG,224,221,5,2691478208108310826356191970476810655802627902397339607097042822241
LCG,224,223,6,11208755214438276019529197928929426661919807877190254942001972080253
LCG,224,224,7,25516523787220981348051372685965540570854941734323416833183963418177
LCG,224,223,8,10915188782079287711926129945550822615351926165499558973283365657501
LCG,224,224,9,14935178484448414799171340177956653015496668516773120792430325072417
LCG,224,224,10,20994166874376317708947657258590483833715925844901286595328830492349
LCG,224,224,11,16655060811716058280456946572101312705989371104147582899337079955457
LCG,224,223,12,11472957420673123880065348472433509482454272161985100376937528666077
LCG,224,224,13,17150709978800167632736849034202764556421864984183932607218424760289
LCG,224,224,14,24358922751364575651483652997273956304514636189025601511018158475005
LCG,224,223,15,12258498275713949025849163555002552860874705940634737401705590839745
LCG,224,224,16,24962124485150189931112422202803614653799430609665937074523882310685
LCG,224,222,17,4569827226075997860002104481511319580269515686430974641019565454753
LCG,224,223,18,12167200999736348797109163749508361753112457056814453843273476134717
LCG,224,224,19,25994485046192024795556198036604182890102899333930433817300936145793
LCG,224,222,20,3763902534203405433602202529416445307961615092302386792863435458653
LCG,224,223,21,8040470499756748910575712423646285097856867528229477460384742034273
LCG,224,223,22,11141829727966692004078166783512099958196227480952379884766563565437
LCG,224,223,23,11046054373315998006393051003766314464879448292913909868373248918849
LCG,224,222,24,6219938122110501723028008618698633070140440650338836134331000839325
LCG,224,223,25,13195251102301462793266159492043160298657355531212067504929319422241
LCG,224,223,26,13012703353530702713644699158430343634639260920343221281735641251773
LCG,224,223,27,7298722947587054606186830091300161049666180061689619179808041596673
LCG,224,224,28,22364170770013300924989769851863215076213516792959425736763905329373
LCG,224,223,29,9801872056483420796996847685148767997377209920331855223397270941409
LCG,224,224,30,22893207959615116240882302363158581817797541448083043700693976061949
LCG,224,221,31,3041430408732854875021150833033159224384252738993404433971661820097
LCG,224,224,32,18167830276506171477661138405321935349500261126263889088259419688221
LCG,224,224,33,15341719167330612389516568935917947846812678960430481597524009385121
LCG,224,223,34,8730642091840468916529506244806004345870618364363474621520094890045
LCG,224,221,35,1768039616598880377766924789637737045360122046278029443137548898945
LCG,224,224,36,24256082936269678088177409965633942626063103811593675828784827722077
LCG,224,223,37,9852125597813613167902059902932404857746957625622805794363220406881
LCG,224,224,38,25360587608172408254347811510432437167405526351419321576677424173181
LCG,224,224,39,19610427375267182152789008973718433309075268439224646884184931761217
LCG,224,223,40,12494777750907909857304431897478532841970891033213616633884920028573
LCG,224,224,41,24640814819481836358767149496015387965362919240022276705054390587425
LCG,224,219,42,776013273284993718801800373748480214075849192368824159313872203965
LCG,224,224,43,23628447330109280960709348054758333849139100028940431480523067248129
LCG,224,223,44,8371996647794290071570351204837713373750734864094244221692186028509
LCG,224,223,45,9004880296971084936404908816357821105958601151254917929534556345825
LCG,224,222,46,3532958980171968234630248726766945676049173511590085637784599455997
LCG,224,224,47,24032077403329906496991031925340263832338645487636778996191351392193
LCG,224,223,48,13176518564559786806682621629830242053451278553915179539664031665693
LCG,224,223,49,9590763929046679060807176733820016257054418997121767764674161165217
LCG,224,223,50,10204951959115193337819052803204465665992093378113578428310894983485
LCG,224,224,51,15103402376962999116617423049661824822173904561180166079912182835585
LCG,224,223,52,7971780697116733061442375920295753452326540631444689330451017321053
LCG,224,224,53,22657326111435677867439414942618174736937506072816276409201052293473
LCG,224,223,54,8242384063429502110047992612930183034720000136886363741202712174973
LCG,224,223,55,11938928620409717244746350912011052252064581449122038916008064529217
LCG,224,224,56,25512807357087277198571376072042497787292610613490695503949927177885
LCG,224,224,57,24232525500717121838717657849428326057752962926104394544919187920673
LCG,224,224,58,19491965395521498863613795335121807415563497420825970076078548263357
LCG,224,224,59,18515542718373519545271145127491414235311244539900959419266308580609
LCG,224,224,60,24916972978626728173918075385665634775683730398520927868850303765213
LCG,224,222,61,5868963188003568926895126474766284594380161928970693976232920530145
LCG,224,223,62,11986477507814389550041860870600959287721403301350220698706493684221
LCG,224,223,63,7615894280769407077334883217311690259904998031493315770686932860609
LCG,224,224,64,23456804017236212587136292158328323773216381973103538999719890374429
LCG,224,222,65,5278413603906040334470267866367758241705360478329859521316112140961
LCG,224,222,66,4438442644043104563103696913733891213347743876132753263063132269117
LCG,224,223,67,7815527347859516564982055296634251641034847501791440335440356737153
LCG,224,222,68,4136640631219069198700421353548509950008025254902268307784885349213
LCG,224,220,69,1271588712305858949897424675965679867204833499767479437949451173985
LCG,224,224,70,25778146163756652579170727920538696029482100731726266798533940916861
LCG,224,223,71,7050975370238682456940789597312401865367121054899153398661375584833
LCG,224,224,72,25184768556145843536124778800036381908960865706254159905106076737437
LCG,224,224,73,15640022566973252105482666048111016241336141503293483206307227115041
LCG,224,224,74,21466152747392656767694439117218543249938321868447791469677488968381
LCG,224,224,75,18897008267311502081758470207089867484364155895586313554504301181953
LCG,224,223,76,9008294696879560731252349668757821254025187568550770380221555878877
LCG,224,223,77,12994008631349083445300200142515044811665489575424267963474780742625
LCG,224,222,78,6526752508148569660423964709793683998185699212651163773601540082429
LCG,224,224,79,23515151010223439445541623396920697110121981146852481725260558972353
LCG,224,224,80,18252482013249173400056607428564340482288414339484844174892631707677
LCG,224,224,81,16865270655679783139947396261997050414012747889307533043770323980705
LCG,224,223,82,12201018942371028328761329270746582479400456960343952530608831372093
LCG,224,221,83,3008055496092843251964862395015344479829288955016668171506897065857
LCG,224,222,84,4264217795433329726887927828414555924885282847678064538732593319005
LCG,224,224,85,25151426677412769284465564763495556836556358456244070793224612308833
LCG,224,223,86,9786087796588870278521398919171689302111985728723950315803026768765
LCG,224,224,87,24701690061358345636947894021087664002770473017371740795714288951617
LCG,224,224,88,16763185585729052684718825998167894714084364149397008031155443884189
LCG,224,222,89,4357384853213604895905899740209415791986415240184457375205408449825
LCG,224,222,90,4815032704355092073222774480571369605096747339421041209455595127741
LCG,224,222,91,6023515894199039430436193965351963389518472635602984853368254911233
LCG,224,224,92,26846376916778855882411701398731790349972655298823637845669453384925
LCG,224,222,93,5267034336085582596355999456700433836430474094737387823717363714785
LCG,224,221,94,2133052337120753915510393204147969501460149162851392852735122201597
LCG,224,223,95,11022466385200613906457091446711742281703188563111444002502083062977
LCG,224,223,96,12941986552926090662805565304104194335779392154637201879698529276189
LCG,224,223,97,13430763164438251173983703524707786149622911870116637909002782218401
LCG,224,219,98,707685851168157914740374504924376426256746834637375476116191366205
LCG,224,224,99,26554360869769300559428121213152393725302908096243776103258287910529
LCG,256,254,0,26091179804520278182824656621135540232341326057878728488280139486720454192477
LCG,256,256,1,73559285714253579484485914888203894935584930510158008749934585670278413045345
LCG,256,253,2,11097440994026808115818697609027336420125458059806812911036133167730797335677
LCG,256,256,3,58327750395969928271753769804775492163042608388982329225711895771423746349121
LCG,256,255,4,37481986641134857499274747664604768458332822531613759160989962088061101973917
LCG,256,255,5,55618901961572954872090748326512887950448622141555287324616354298825480383521
