Algorithm,n_bits_max,n_bits,Index,Random_Number
XORSHIFT,128,128,39,220685050971381864333494894155559320993
XORSHIFT,128,126,40,82632843581640442029698781602422213238
XORSHIFT,128,128,41,230919786968150257120155403107604090165
XORSHIFT,128,124,42,12767035064544453312459400504720846875
XORSHIFT,128,126,43,81898927230676346811067751752473094232
XORSHIFT,128,128,44,181260547719323123468373007415119030835
XORSHIFT,128,126,45,74777155526811596631881220229625828648
XORSHIFT,128,126,46,74580782977569455648117712131387303398
XORSHIFT,128,128,47,251354813034942197885422312432336794612
XORSHIFT,128,128,48,191087212934544428870901346254834150644
XORSHIFT,128,124,49,18119800223989867931836063296626115253
XORSHIFT,128,127,50,152786363981849044035259995160601508614
XORSHIFT,128,127,51,99964911549159246736007464804401440548
XORSHIFT,128,128,52,199853819679198920394517342216454508611
XORSHIFT,128,128,53,291252825099559163842624518023297006489
XORSHIFT,128,125,54,25902770595782421027392300977174097309
XORSHIFT,128,126,55,61182359769261789631409596999017401618
XORSHIFT,128,126,56,57701157830089857765381780671284659598
XORSHIFT,128,123,57,8310127311680223495741084115991000552
XORSHIFT,128,126,58,46447730736659986451020684692303132049
XORSHIFT,128,127,59,100064828419964515216741643037141293680
XORSHIFT,128,128,60,331496192293671844824263779800035237262
XORSHIFT,128,128,61,274491800658115952281647288922065552581
XORSHIFT,128,128,62,322217119346958802286885348718273107722
XORSHIFT,128,128,63,230216867027422569227254108140903510276
XORSHIFT,128,128,64,276498790877574905666048674411162653061
XORSHIFT,128,127,65,102016151091299755512658585819330417881
XORSHIFT,128,127,66,98397713230984863180687053043278178242
XORSHIFT,128,124,67,14848232902947948327748240547353433423
XORSHIFT,128,128,68,237315922995024355258737083928905944824
XORSHIFT,128,127,69,93807664862157530224502560070992078408
XORSHIFT,128,124,70,12305114027586846973268088461145589007
XORSHIFT,128,128,71,210981053101568657364486022969330326650
XORSHIFT,128,128,72,173621174240003327814757840406004320747
XORSHIFT,128,128,73,326238718459977381050745977232776293280
XORSHIFT,128,128,74,206542277778454577451345224167836406578
XORSHIFT,128,128,75,263357107996614975276035868429591305705
XORSHIFT,128,128,76,333473136160889145488033697656661219847
XORSHIFT,128,128,77,308543800577447938309706185689292190720
XORSHIFT,128,127,78,169453285877484810786715505367967032278
XORSHIFT,128,128,79,319785077562481165013316805363913693696
XORSHIFT,128,125,80,42343863950291811103074837267953444955
XORSHIFT,128,123,81,8281986852374651139963017617075878217
XORSHIFT,128,128,82,198194774463151892664998104767901497739
XORSHIFT,128,128,83,287931753798358206756093219317965198737
XORSHIFT,128,128,84,322652107067568214767343662864371198274
XORSHIFT,128,125,85,21730074825331311242485488173111138799
XORSHIFT,128,123,86,9350275377231909106749278557589488573
XORSHIFT,128,128,87,275448221795998955267703702518734096762
XORSHIFT,128,128,88,196420089730474245858220061788974967011
XORSHIFT,128,128,89,264951981212067258905099432198663210223
XORSHIFT,128,128,90,262421729970038886752168859532405372168
XORSHIFT,128,128,91,216502602990084051965409083936146724258
XORSHIFT,128,127,92,142735918182578732732940027727498131630
XORSHIFT,128,128,93,331236387607402555997098854784890769145
XORSHIFT,128,128,94,295053045487249554027981329124440783165
XORSHIFT,128,128,95,296710290573888293206728652317256580164
XORSHIFT,128,127,96,161488894981064957209657863780181145175
XORSHIFT,128,127,97,135720699324790345499636114976701253909
XORSHIFT,128,128,98,194480178800742542919953053659909512724
XORSHIFT,128,126,99,84258959714412639438536497147687472886
XORSHIFT,168,144,0,21812575605761731133082351679898219894097867
XORSHIFT,168,162,1,5793365072430352452122910412975976372379884095263
XORSHIFT,168,168,2,269151614306419912078612886419890069979296481953123
XORSHIFT,168,167,3,100541321566805870329710791856099383563270365617641
XORSHIFT,168,168,4,209102855837737149451055781997029878784943962537390
XORSHIFT,168,168,5,353925699881411745913484095752938243632377371796882
XORSHIFT,168,166,6,88162501516062954731473280997230875218221527438204
XORSHIFT,168,165,7,42041313939160970973327115590460107417313551581644
XORSHIFT,168,166,8,74745283404080366216014636936560871374670472690020
XORSHIFT,168,168,9,373824152089685866005524569990477252889152871597492
XORSHIFT,168,167,10,141795388274018234368430384539942072230648317969514
XORSHIFT,168,166,11,75231043665461660769965728976103497356109734829009
XORSHIFT,168,168,12,366054662303227799183372858537578213974746655915776
XORSHIFT,168,168,13,188471554103615189352848710525559532845328641941358
XORSHIFT,168,167,14,115191257856465662609106754429099073824803450909100
XORSHIFT,168,165,15,39742723505934086184492989455281719758530608775546
XORSHIFT,168,168,16,335923811482643068438701202495682416748535552230524
XORSHIFT,168,168,17,272317218205184162366832837777800881688186351704031
XORSHIFT,168,167,18,139451801618858730018875263801808623870126189557025
XORSHIFT,168,166,19,59065848277707187272283617549928449043672057891699
XORSHIFT,168,165,20,32689396911289792434494544797159900629638410559014
XORSHIFT,168,168,21,255062540483718501859996562505255195691654130322965
XORSHIFT,168,168,22,203637138771970514560160013032211693728148875392899
XORSHIFT,168,167,23,146433322900780567824054700695950627388475953902769
XORSHIFT,168,168,24,263080388215759604398551385788657834521583556283445
XORSHIFT,168,165,25,45010797669879152118957357639417319750703622798210
XORSHIFT,168,168,26,196713646945118365751510052310754024829407798008939
XORSHIFT,168,164,27,17078215587500753575665340618579930361637534678533
XORSHIFT,168,167,28,102730985805861556104242545104515755587590943539148
XORSHIFT,168,168,29,279019833819020822681705166496871700759379705440118
XORSHIFT,168,167,30,122570679189363556619412017764036939002042829794925
XORSHIFT,168,168,31,230006731252165450820461415238528738753716954568269
XORSHIFT,168,166,32,62932590017337497964821215344099603802943620270048
XORSHIFT,168,164,33,17615717362745577156622393969047022943547922245249
XORSHIFT,168,167,34,114633295392475740925068079145120281109795298437706
XORSHIFT,168,168,35,310776106523037336726631928219784004515868483459708
XORSHIFT,168,168,36,283733827505276645467661681744743074075123169951916
XORSHIFT,168,164,37,14896937143771761660274008403342241426529079378906
XORSHIFT,168,168,38,337845047407779215243923681535758084705937595908555
XORSHIFT,168,168,39,344084483462269424948360011026629926820210647605993
XORSHIFT,168,168,40,312712101055952686093628980585938123566180624794887
XORSHIFT,168,168,41,372274465403616989909616251282101462978456536330305
XORSHIFT,168,168,42,359968030893275771397593163000186016823615010526655
XORSHIFT,168,168,43,359939096806537501960089305442782107874603345353821
XORSHIFT,168,168,44,297550694754202959080152678359470687129996492709963
XORSHIFT,168,168,45,336516049955828125418890857954574886315882661689336
XORSHIFT,168,168,46,195331852246663249598529537400318583568662790813344
XORSHIFT,168,168,47,358258582915811644402584697846829876982110763468383
XORSHIFT,168,168,48,333335269612695329698792826087351719652984220621562
XORSHIFT,168,163,49,10843511343116796306995176745210779942802429951157
XORSHIFT,168,168,50,372019584508235183885457253666371837774386069796016
XORSHIFT,168,167,51,155468307996640031570820358745369588080710261623167
XORSHIFT,168,168,52,327795192814832153927852118304487560408489705064925
XORSHIFT,168,168,53,259843863180905896715255715113813680151603285790395
XORSHIFT,168,168,54,263981435169114543369265152514167923043164175276683
XORSHIFT,168,168,55,268522755833301680175514748758173220943608933915395
XORSHIFT,168,167,56,143147672385839180250539050176791615329305939481710
XORSHIFT,168,167,57,121674621897334792758870067471803456571958076867418
XORSHIFT,168,165,58,35724941806313286665780000715574355835112319058848
XORSHIFT,168,168,59,193390695195186906511950328244066470841158712788167
XORSHIFT,168,167,60,135324664106611690977365891125472452450926555082581
XORSHIFT,168,166,61,60878584614965655395575654896044558003819121759726
XORSHIFT,168,167,62,142571544737716995098267802064000643043659073105424
XORSHIFT,168,167,63,119408011956518164402908213581377358521393533082942
XORSHIFT,168,166,64,92108297860351457809856971026618561139088895065226
XORSHIFT,168,168,65,363719376128860158284413975319877612480169505313960
XORSHIFT,168,168,66,346949154163450657013451795787947504164634754995590
XORSHIFT,168,167,67,146484438674330463258177607548464493144870377698473
XORSHIFT,168,168,68,197884635548561496546869441043710974517305317901590
XORSHIFT,168,167,69,142761508585515320718736099720563792409149007007539
XORSHIFT,168,166,70,53058573321842268141716350343648231006796304912224
XORSHIFT,168,167,71,147166917747946379615439155605497325814001643212012
XORSHIFT,168,168,72,307872494936523598971315876230523673331454975730949
XORSHIFT,168,168,73,309622840756785358202950019664663926969289931053321
XORSHIFT,168,168,74,330124858941693647540247002951322186085545037594363
XORSHIFT,168,167,75,108971686045342906173152144505149838883639177592110
XORSHIFT,168,161,76,2215649227902717803092246204196785290850090772686
XORSHIFT,168,168,77,313840225580695665359237612548488731753445668588265
XORSHIFT,168,167,78,175138709130997007462095042520039881491642901231592
XORSHIFT,168,168,79,359996227150954405627804763062283577764393429518429
XORSHIFT,168,165,80,23762256097086338445070514440748886608965906639516
XORSHIFT,168,167,81,119363195977913701270953830491962264850454638132584
XORSHIFT,168,168,82,237153670685098457703404921989199962356741614014437
XORSHIFT,168,168,83,349367634749434334918538529188828385500154293681760
XORSHIFT,168,168,84,242455564457618868650584660996110939088053142005626
XORSHIFT,168,168,85,358335079119070523902202437349857676519961791619498
XORSHIFT,168,168,86,274504181226658237350070739248720745518600931500744
XORSHIFT,168,168,87,275418893155920940838076519902347589632565729475999
XORSHIFT,168,167,88,133630484431703049348460588738000454429786172565739
XORSHIFT,168,168,89,302387160116194040967999552475121636641992816482483
XORSHIFT,168,168,90,228694710812601951507732989196135894401383481454384
XORSHIFT,168,168,91,191584609319894520983761821026216706825619716331682
XORSHIFT,168,168,92,259033219131866726452134238320572548899120153738803
XORSHIFT,168,167,93,141546269437396582237988923298063870757581542500748
XORSHIFT,168,161,94,1992194371219392527119831580469004500381006644034
XORSHIFT,168,167,95,140658799823091457205078773180031752738263447026060
XORSHIFT,168,168,96,325593796912944495526951989937601648955945236885999
XORSHIFT,168,168,97,358541379385382161972487157447536957861411736001439
XORSHIFT,168,168,98,279264747988656460927726322730548751099142822673548
XORSHIFT,168,167,99,153586993994405330272139971438116562471586516828617
XORSHIFT,224,185,0,40751002807054011260611747578851040777444257373119972678
XORSHIFT,224,203,1,10550586157430097480288329777452300390610894954697209500212133
XORSHIFT,224,221,2,2798168700900741731071102075256022573261806885550794559083041160731
XORSHIFT,224,224,3,15701801299349323823694231068041740804437999637518055345914865495619
XORSHIFT,224,224,4,25597786086062631639611481439712538595618823701988535286414952019330
XORSHIFT,224,224,5,16443717454789325015557234183715100964655146165199970227144315082965
XORSHIFT,224,223,6,8384754742808751294094228362572180502880590493038676627812689185377
XORSHIFT,224,224,7,18151001794232489075458234067374825145069175253290551872695368783837
XORSHIFT,224,224,8,23913927703905755939332484694326386100324101392601702576943042160300
XORSHIFT,224,224,9,22605697734134549247248308199428939301142784072656320897945813113424
XORSHIFT,224,223,10,8397047254801184148805505559663101964530969216397581053719276067198
XORSHIFT,224,223,11,10906162035908401416343159355984044548980455612860838843904219025296
XORSHIFT,224,224,12,23426819692200307841862193224335443917769669826558955581854791720924
XORSHIFT,224,224,13,19442453381448562045210107337895013899714248637802184983209980526800
XORSHIFT,224,224,14,24160114256061459913445971382673964427256408324375734547630165429735
XORSHIFT,224,224,15,14305421373347100102456126609010359646705200166226300190812676583893
XORSHIFT,224,224,16,16322615799330411535185965471530477969762704749056588062227617821362
XORSHIFT,224,223,17,8985092486895283541816237602732674872151633470746818006260481774087
XORSHIFT,224,224,18,26736065796195908970933557251214297119594171367585359157428495017148
XORSHIFT,224,224,19,17341811978907302864695658980888092285197614604647839697092606186132
XORSHIFT,224,222,20,5270934477214509899621435444132128333243324802322924565757167012647
XORSHIFT,224,223,21,8848724361404194485806190962589130476801757751570843424078880650862
XORSHIFT,224,222,22,5039093211666751548772079399035533253481661481730992282978569103188
XORSHIFT,224,224,23,15377001656684869093092944121989593457086650783912092107774981794150
XORSHIFT,224,221,24,1835079854764803721087625272844999768408423181642617525152197437355
XORSHIFT,224,224,25,25865868267180648723223994259732764936745240463490620971923441878065
XORSHIFT,224,220,26,1409952575228994710818277990869836290668208326473190305816119685841
XORSHIFT,224,223,27,8785400614824535604984837694897972774898635302254758455567345610302
XORSHIFT,224,222,28,6109857167224314670388375022561378275736618979154602687151273225343
XORSHIFT,224,220,29,939146754149677226083142578720909969619968410330699206804110894678
XORSHIFT,224,224,30,14576691886060296182817712458178806973248203972279621834650547702927
XORSHIFT,224,221,31,3256471834091186269703266255763612887605486020872511584513869805971
XORSHIFT,224,223,32,11755275713919699023017674702758867813799150881912863903489008970748
XORSHIFT,224,224,33,14702949112517647688971503885142900978131244852631527404208063055903
XORSHIFT,224,224,34,24721962468658913954395002306582570309878372099246121772605253186574
XORSHIFT,224,223,35,7704458888380737130592454204235115811050823251684624842521993981812
XORSHIFT,224,223,36,13273419221448663574101315426014189902639562398157425069712782017610
XORSHIFT,224,221,37,2493465519334031651217671181186362129648871192431367606124946510707
XORSHIFT,224,223,38,9211968816997675209307295702534156812088728446777798560172554127746
XORSHIFT,224,224,39,16904320673622522218409366310324462929962560535504030445245865518410
XORSHIFT,224,224,40,19194666410421589958138210197147067111764062994119740768269115696458
XORSHIFT,224,224,41,15383193654687983759844928365024136906382904356271260942617113216766
