Algorithm,n_bits_max,n_bits,Index,Random_Number
LCG,40,37,93,80943762465
LCG,40,40,94,704666883261
LCG,40,39,95,452170861057
LCG,40,37,96,125024259549
LCG,40,39,97,367492256225
LCG,40,40,98,1025926827261
LCG,40,40,99,584981136321
LCG,40,37,100,96895382045
LCG,40,39,101,434042273697
LCG,40,40,102,1026814401853
LCG,40,40,103,816920978817
LCG,40,39,104,540710252125
LCG,40,39,105,290650641761
LCG,40,39,106,308976174461
LCG,40,39,107,416633728833
LCG,40,40,108,568727192221
LCG,40,40,109,942592348961
LCG,40,38,110,248373036477
LCG,40,40,111,1089982603521
LCG,40,40,112,718317874909
LCG,40,39,113,516769806561
LCG,40,39,114,352141303293
LCG,40,39,115,371639532225
LCG,40,38,116,162453173021
LCG,40,40,117,569342084769
LCG,40,39,118,325612834365
LCG,40,39,119,386214460545
LCG,40,40,120,764219395933
LCG,40,39,121,515622091873
LCG,40,40,122,771388069501
LCG,40,35,123,24368440897
LCG,40,40,124,1001654158237
LCG,40,40,125,1004243147297
LCG,40,40,126,939914016445
LCG,40,38,127,152004982785
LCG,40,38,128,172586471389
LCG,40,40,129,773712682977
LCG,40,40,130,747112247037
LCG,40,40,131,893099258305
LCG,40,39,132,303816815645
LCG,40,37,133,116773129633
LCG,40,40,134,1080462425917
LCG,40,40,135,813050336129
LCG,40,40,136,885554344029
LCG,40,40,137,988245861217
LCG,40,40,138,812993406845
LCG,40,37,139,132860222785
LCG,40,38,140,243726042269
LCG,40,39,141,389103837473
LCG,40,40,142,1039261837245
LCG,40,38,143,208838840065
LCG,40,40,144,870098251997
LCG,40,36,145,47797651169
LCG,40,40,146,659119144957
LCG,40,39,147,308627089601
LCG,40,40,148,636988175645
LCG,40,39,149,444278297761
LCG,40,39,150,420416614461
LCG,40,39,151,410911550081
LCG,40,38,152,201854603613
LCG,40,40,153,1098229746273
LCG,40,40,154,645961054333
LCG,40,36,155,64506680385
LCG,40,40,156,831964087709
LCG,40,39,157,455722068001
LCG,40,40,158,959777740989
LCG,40,40,159,934666446337
LCG,40,40,160,964189245917
LCG,40,40,161,803123785185
LCG,40,39,162,432132673789
LCG,40,40,163,873277988801
LCG,40,40,164,914507511325
LCG,40,39,165,547367918497
LCG,40,40,166,960812687677
LCG,40,39,167,334938784129
LCG,40,40,168,962512826973
LCG,40,38,169,182131323233
LCG,40,38,170,213487552893
LCG,40,38,171,179476892481
LCG,40,35,172,26485343901
LCG,40,40,173,980486909729
LCG,40,36,174,38396791229
LCG,40,40,175,687799467265
LCG,40,40,176,1045052551901
LCG,40,40,177,743355782369
LCG,40,38,178,175510921725
LCG,40,40,179,622838421185
LCG,40,40,180,594172950301
LCG,40,40,181,828690981537
LCG,40,40,182,976386609725
LCG,40,40,183,664920283265
LCG,40,40,184,741312893789
LCG,40,38,185,203417540705
LCG,40,39,186,358028221053
LCG,40,38,187,157724492353
LCG,40,40,188,874338420637
LCG,40,40,189,638665192993
LCG,40,40,190,1002393860797
LCG,40,39,191,290250183681
LCG,40,40,192,909922931677
LCG,40,40,193,989341694945
LCG,40,40,194,932230492925
LCG,40,39,195,451932458433
LCG,40,33,196,7271594013
LCG,40,39,197,280536590753
LCG,40,40,198,1067062264637
LCG,40,40,199,886328192897
LCG,40,38,200,201730782301
LCG,40,40,201,735942917985
LCG,40,40,202,690993376125
LCG,40,40,203,579535632705
LCG,40,38,204,183595059357
LCG,40,40,205,783972728097
LCG,40,38,206,142498458557
LCG,40,38,207,210232945409
LCG,40,40,208,731307914461
LCG,40,40,209,1062591128289
LCG,40,39,210,349559473149
LCG,40,38,211,197011604673
LCG,40,39,212,427298994461
LCG,40,38,213,264405184673
LCG,40,40,214,928136049725
LCG,40,39,215,371354896001
LCG,40,40,216,966630790493
LCG,40,39,217,544497509985
LCG,40,40,218,760979438717
LCG,40,37,219,108030439489
LCG,40,40,220,686697515421
LCG,40,39,221,432052503585
LCG,40,40,222,575753739453
LCG,40,40,223,1043200508417
LCG,40,35,224,26195645917
LCG,40,39,225,465823205857
LCG,40,39,226,444358300925
LCG,40,38,227,216902761409
LCG,40,40,228,840143747613
LCG,40,40,229,593998362529
LCG,40,39,230,518507980093
LCG,40,40,231,1058972605825
LCG,40,38,232,189426873949
LCG,40,38,233,264866499937
LCG,40,37,234,122488409469
LCG,40,39,235,368245860161
LCG,40,37,236,114061757085
LCG,40,36,237,40045906721
LCG,40,38,238,219608075709
LCG,40,40,239,694345488641
LCG,40,40,240,1023309248221
LCG,40,38,241,263514534113
LCG,40,40,242,1074729477629
LCG,40,40,243,774332936897
LCG,40,38,244,211830225693
LCG,40,34,245,16255221409
LCG,40,37,246,129401165373
LCG,40,38,247,239388308609
LCG,40,39,248,518406772573
LCG,40,40,249,685843280993
LCG,40,40,250,603670601341
LCG,40,40,251,930613861953
LCG,40,36,252,58889964445
LCG,40,40,253,888117432865
LCG,40,40,254,656727555773
LCG,40,39,255,357194838017
LCG,40,40,256,1035244902365
LCG,40,38,257,264400656353
LCG,40,34,258,8737044221
LCG,40,39,259,317942327745
LCG,40,40,260,855772937245
LCG,40,40,261,1090435204513
LCG,40,39,262,453081286461
LCG,40,40,263,930684750721
LCG,40,38,264,269846837341
LCG,40,40,265,1031242537825
LCG,40,40,266,877485977469
LCG,40,40,267,891509396801
LCG,40,39,268,548331867293
LCG,40,36,269,62932883745
LCG,40,40,270,606645694397
LCG,40,40,271,596599670529
LCG,40,38,272,223772719325
LCG,40,40,273,602024017633
LCG,40,40,274,689707452413
LCG,40,39,275,361367167169
LCG,40,40,276,804914609437
LCG,40,40,277,773549788321
LCG,40,39,278,452552816701
LCG,40,38,279,265228870273
LCG,40,37,280,93801273693
LCG,40,39,281,540448211553
LCG,40,40,282,928470139005
LCG,40,39,283,453798366273
LCG,40,37,284,112204221853
LCG,40,40,285,834300354593
LCG,40,39,286,392529420477
LCG,40,40,287,730259971585
LCG,40,40,288,569044589021
LCG,40,34,289,16747046369
LCG,40,38,290,210321135869
LCG,40,39,291,466717923265
LCG,40,39,292,477515431453
LCG,40,40,293,797003469729
LCG,40,40,294,728813381949
LCG,40,40,295,965824412033
LCG,40,40,296,843798362717
LCG,40,36,297,48961464673
LCG,40,40,298,1021942174077
LCG,40,39,299,308362330945
LCG,40,38,300,249756798621
LCG,40,40,301,1041578665761
LCG,40,40,302,910386926013
LCG,40,39,303,409272562945
LCG,40,39,304,440755518173
LCG,40,40,305,734835002593
LCG,40,39,306,376448264701
LCG,40,40,307,924638891713
LCG,40,39,308,546849275677
LCG,40,39,309,451048708769
LCG,40,39,310,291038353981
LCG,40,40,311,831631986817
LCG,40,39,312,347025054557
LCG,40,38,313,270413762657
LCG,40,40,314,673212506749
LCG,40,40,315,1015623219777
LCG,40,30,316,833720221
LCG,40,38,317,171783466529
LCG,40,39,318,399252259517
LCG,40,37,319,99167439873
LCG,40,38,320,164421245917
LCG,40,38,321,153399292897
LCG,40,37,322,79286827773
LCG,40,40,323,1036321277377
LCG,40,40,324,910411546653
LCG,40,39,325,364357149089
LCG,40,40,326,1023346838333
LCG,40,40,327,915786803073
LCG,40,37,328,70116211805
LCG,40,37,329,78579955553
LCG,40,40,330,915325629309
LCG,40,38,331,188044783937
LCG,40,39,332,412639449245
LCG,40,40,333,940135200033
LCG,40,33,334,7462941629
LCG,40,39,335,461432480513
LCG,40,40,336,990586092765
LCG,40,37,337,117526829793
LCG,40,40,338,861640248317
LCG,40,40,339,694051159233
LCG,40,40,340,758638657821
LCG,40,40,341,786032699553
LCG,40,36,342,56939756605
LCG,40,39,343,508876865153
LCG,40,40,344,789827575133
LCG,40,39,345,286949498465
LCG,40,40,346,1069244695677
LCG,40,40,347,667750328385
LCG,40,38,348,210411753885
LCG,40,40,349,975002418209
LCG,40,40,350,562844558525
LCG,40,40,351,635526527489
LCG,40,40,352,765495926237
LCG,40,40,353,804246602209
LCG,40,39,354,389567094013
LCG,40,40,355,862245827521
LCG,40,40,356,842650763805
LCG,40,40,357,967136243617
LCG,40,40,358,833935600957
LCG,40,40,359,918514193793
LCG,40,39,360,462731984477
LCG,40,40,361,831227905377
LCG,40,40,362,1011594253693
LCG,40,34,363,12442771265
LCG,40,38,364,264187695773
LCG,40,40,365,995519513377
LCG,40,39,366,442406983101
LCG,40,40,367,918938980609
LCG,40,40,368,596887404253
LCG,40,37,369,104054384865
LCG,40,38,370,217681948157
LCG,40,40,371,759955237569
LCG,40,38,372,244436353821
LCG,40,40,373,741233604257
LCG,40,40,374,1081462005309
LCG,40,39,375,452813024385
LCG,40,40,376,891008622429
LCG,40,38,377,150861458529
LCG,40,38,378,143868094077
LCG,40,40,379,872045631041
LCG,40,39,380,358988223389
LCG,40,40,381,894576544289
LCG,40,36,382,39110362813
LCG,40,40,383,1049202878465
LCG,40,39,384,524660940765
LCG,40,40,385,699018842081
LCG,40,39,386,360316747517
LCG,40,39,387,540921602497
LCG,40,40,388,843618239517
LCG,40,40,389,1005431881121
LCG,40,40,390,576956616509
LCG,40,39,391,398984283009
LCG,40,37,392,94581096541
LCG,40,36,393,68120056673
LCG,40,40,394,759683610493
LCG,40,39,395,474623085889
LCG,40,39,396,363049276573
LCG,40,38,397,219855573281
LCG,40,40,398,731072968637
LCG,40,40,399,684931235585
LCG,40,40,400,689111810269
LCG,40,40,401,648213214945
LCG,40,39,402,459751886845
LCG,40,40,403,675104102593
LCG,40,40,404,789103265053
LCG,40,40,405,902880904353
LCG,40,37,406,117374943293
LCG,40,33,407,6813784705
LCG,40,37,408,76418310493
LCG,40,40,409,771575413345
LCG,40,39,410,416919881853
LCG,40,40,411,1003020960833
LCG,40,39,412,296541263261
LCG,40,40,413,853890258977
LCG,40,40,414,552244160701
LCG,40,40,415,986365007361
LCG,40,39,416,300137996765
LCG,40,39,417,465821425121
LCG,40,40,418,954447323389
LCG,40,38,419,230691966913
LCG,40,36,420,65359922717
LCG,40,39,421,502832827297
LCG,40,39,422,488398205245
LCG,40,38,423,268233453953
LCG,40,39,424,294184174173
LCG,40,38,425,197625766241
LCG,40,40,426,802530171261
LCG,40,38,427,180298414913
LCG,40,39,428,400288536221
LCG,40,40,429,898032426785
LCG,40,40,430,858193631677
LCG,40,40,431,698362916097
LCG,40,40,432,1004494553821
LCG,40,39,433,303639528673
LCG,40,40,434,948738798077
LCG,40,40,435,653675693761
LCG,40,40,436,561137829661
LCG,40,38,437,182166835873
LCG,40,39,438,334129553981
LCG,40,29,439,311150721
LCG,40,40,440,1027491963741
LCG,40,34,441,9090353249
LCG,40,37,442,104680008317
LCG,40,39,443,546857300545
LCG,40,37,444,104977242013
LCG,40,40,445,651046544929
LCG,40,40,446,897272744637
LCG,40,40,447,1029484299265
LCG,40,39,448,357443314653
LCG,40,39,449,432112053217
LCG,40,39,450,480580567805
LCG,40,40,451,751325248961
LCG,40,40,452,640629065757
LCG,40,33,453,6913857953
LCG,40,40,454,623860060989
LCG,40,40,455,724333518721
LCG,40,38,456,148088915037
LCG,40,40,457,578687610721
LCG,40,40,458,778048060285
LCG,40,36,459,45873850689
LCG,40,39,460,298898053277
LCG,40,40,461,891122806049
LCG,40,37,462,78357265341
LCG,40,40,463,635467307777
LCG,40,40,464,687565391069
LCG,40,40,465,621856707297
LCG,40,40,466,590264882173
LCG,40,39,467,471761286337
LCG,40,40,468,709745789213
LCG,40,38,469,213292900513
LCG,40,39,470,322741683261
LCG,40,40,471,549772555905
LCG,40,40,472,885157094749
LCG,40,39,473,370559882849
LCG,40,40,474,816452586621
LCG,40,38,475,200916410433
LCG,40,37,476,98130762141
LCG,40,36,477,58378581025
LCG,40,38,478,238590094525
LCG,40,39,479,498311754241
LCG,40,39,480,369387627997
LCG,40,40,481,624700717537
LCG,40,37,482,90606576893
LCG,40,39,483,285479857089
LCG,40,40,484,1085816457757
LCG,40,40,485,589235759009
LCG,40,40,486,858553251133
LCG,40,38,487,152880090497
LCG,40,40,488,898916599389
LCG,40,40,489,819356269921
LCG,40,39,490,418640682365
LCG,40,40,491,1099423635265
LCG,40,38,492,213798640285
LCG,40,38,493,233452895009
LCG,40,38,494,214542605757
LCG,40,34,495,9268939009
LCG,40,39,496,489171846877
LCG,40,40,497,654717165793
LCG,40,35,498,33709061629
LCG,40,40,499,566877119169
LCG,40,40,500,966793677597
LCG,40,40,501,955423354529
LCG,40,40,502,692861806141
LCG,40,40,503,1058700862593
LCG,40,36,504,45926426461
LCG,40,38,505,214199198817
LCG,40,40,506,957496127101
LCG,40,40,507,774229200449
LCG,40,40,508,821764660125
LCG,40,40,509,1021472997921
LCG,40,39,510,308980633277
LCG,40,40,511,748412870657
LCG,40,39,512,515587811293
LCG,40,40,513,769749698529
LCG,40,39,514,481148913405
LCG,40,40,515,975774046657
LCG,40,40,516,698996935709
LCG,40,39,517,546810443169
LCG,40,40,518,887300216637
LCG,40,40,519,624550722433
LCG,40,39,520,447803951197
LCG,40,40,521,776790526817
LCG,40,40,522,650712350589
LCG,40,37,523,82644649281
LCG,40,39,524,531839343773
LCG,40,35,525,33090701601
LCG,40,38,526,160560693181
LCG,40,39,527,368606836481
LCG,40,40,528,567455959261
LCG,40,38,529,252937236193
LCG,40,40,530,572695353341
LCG,40,40,531,938452766913
LCG,40,40,532,746320448797
LCG,40,40,533,692685208737
LCG,40,40,534,774240143421
LCG,40,38,535,217634361985
LCG,40,40,536,1062386264413
LCG,40,39,537,346354856545
LCG,40,37,538,127070048381
LCG,40,40,539,988472474689
LCG,40,40,540,854546750877
LCG,40,40,541,1062100111393
LCG,40,40,542,1011572715709
LCG,40,40,543,773121134081
LCG,40,39,544,382955252189
LCG,40,39,545,292773565921
LCG,40,40,546,794052978941
LCG,40,37,547,128692897729
LCG,40,40,548,659441012253
LCG,40,40,549,899659088801
LCG,40,38,550,224534772029
LCG,40,38,551,198523513217
LCG,40,40,552,1050984532573
LCG,40,40,553,557257267553
LCG,40,39,554,296133403005
LCG,40,39,555,445972689729
LCG,40,40,556,772285816477
LCG,40,38,557,272822802209
LCG,40,39,558,279101383101
LCG,40,40,559,900088014081
LCG,40,39,560,487854279389
LCG,40,36,561,66097167585
LCG,40,40,562,846557985277
LCG,40,36,563,48319512257
LCG,40,38,564,244049104669
LCG,40,39,565,432214739617
LCG,40,40,566,815749917245
LCG,40,39,567,402193285249
LCG,40,40,568,946615102301
LCG,40,40,569,722969886817
LCG,40,38,570,217946305149
LCG,40,40,571,776503814721
LCG,40,37,572,106584711069
LCG,40,40,573,974795316769
LCG,40,39,574,419838628541
LCG,40,39,575,502072900609
LCG,40,36,576,65207479261
LCG,40,39,577,517662434273
LCG,40,40,578,815409269501
LCG,40,37,579,110192965057
LCG,40,40,580,729079992349
LCG,40,40,581,992765628833
LCG,40,39,582,403325360957
LCG,40,40,583,619058501505
LCG,40,39,584,523695721565
LCG,40,39,585,516131481441
LCG,40,39,586,470286713725
LCG,40,38,587,253954564417
LCG,40,40,588,686331945117
LCG,40,40,589,909665969441
LCG,40,38,590,202710090685
LCG,40,40,591,627110728449
LCG,40,39,592,322609499357
LCG,40,39,593,443129498337
LCG,40,38,594,138876279805
LCG,40,39,595,318268484801
LCG,40,39,596,437386694941
LCG,40,40,597,605622605985
LCG,40,40,598,885875723325
LCG,40,40,599,1076010036865
LCG,40,40,600,1065788271965
LCG,40,39,601,449583795809
LCG,40,40,602,1018362877053
LCG,40,38,603,182849951809
LCG,40,40,604,918937706909
LCG,40,39,605,428812577825
LCG,40,39,606,275152729277
LCG,40,40,607,801207396865
LCG,40,38,608,162868162013
LCG,40,38,609,268635451873
LCG,40,40,610,975553375485
LCG,40,40,611,649120883649
LCG,40,39,612,352017601053
LCG,40,40,613,695100006305
LCG,40,40,614,577328545085
LCG,40,40,615,718427899265
LCG,40,40,616,1036271734365
LCG,40,38,617,158384633185
LCG,40,38,618,184021181821
LCG,40,40,619,981341114177
LCG,40,38,620,257099850397
LCG,40,40,621,775355544353
LCG,40,40,622,1032811046333
LCG,40,40,623,608887734529
LCG,40,40,624,650770452189
LCG,40,39,625,332807428321
LCG,40,40,626,576497909245
LCG,40,39,627,433469266625
LCG,40,40,628,886401061661
LCG,40,40,629,1068993848993
LCG,40,40,630,872713530941
LCG,40,40,631,989752450177
LCG,40,39,632,545108176733
LCG,40,40,633,1079867448417
LCG,40,38,634,212023768701
LCG,40,39,635,463218394689
LCG,40,39,636,367034999709
LCG,40,38,637,167147682337
LCG,40,39,638,489233307325
LCG,40,38,639,174231836673
LCG,40,40,640,683755483101
LCG,40,38,641,268287311841
LCG,40,38,642,150042726141
LCG,40,40,643,1036236624321
LCG,40,40,644,853553239069
LCG,40,39,645,399618174369
LCG,40,40,646,819323887421
LCG,40,40,647,814962602881
LCG,40,39,648,318050603101
LCG,40,39,649,337607918433
LCG,40,40,650,741698242429
LCG,40,40,651,916017446209
LCG,40,40,652,799151514781
LCG,40,40,653,874880319777
LCG,40,40,654,941660784573
LCG,40,40,655,641911402241
LCG,40,39,656,359168856285
LCG,40,40,657,582279702241
LCG,40,39,658,532469129213
LCG,40,40,659,840028031169
LCG,40,40,660,833332466973
LCG,40,32,661,3376264353
LCG,40,39,662,483970682941
LCG,40,39,663,380147042945
LCG,40,40,664,665850802525
LCG,40,35,665,18553301601
LCG,40,40,666,1074680404093
LCG,40,40,667,785962546241
LCG,40,38,668,156280595869
LCG,40,40,669,907026614305
LCG,40,38,670,243654211773
LCG,40,38,671,260179559937
LCG,40,40,672,1042982138333
LCG,40,40,673,938564996577
LCG,40,36,674,57703100669
LCG,40,37,675,124213493697
LCG,40,40,676,1042135471645
LCG,40,40,677,1023262096289
LCG,40,40,678,1021702324541
LCG,40,39,679,514028937601
LCG,40,39,680,453467198045
LCG,40,40,681,1056989008225
LCG,40,38,682,243633727869
LCG,40,40,683,656561072961
LCG,40,40,684,560442271389
LCG,40,40,685,1087947656993
LCG,40,40,686,669906282941
LCG,40,39,687,359465344257
LCG,40,40,688,1040465826525
LCG,40,40,689,638535726305
LCG,40,37,690,123592917501
LCG,40,39,691,446452659905
LCG,40,39,692,302105220893
LCG,40,39,693,511850168993
LCG,40,39,694,346477523517
LCG,40,40,695,969979017345
LCG,40,39,696,467319206749
LCG,40,39,697,417040054369
LCG,40,39,698,379503721085
LCG,40,39,699,431104959041
LCG,40,35,700,24983480221
LCG,40,36,701,41370670625
LCG,40,38,702,188868106941
LCG,40,39,703,335851893761
LCG,40,36,704,62955336669
LCG,40,38,705,201744522209
LCG,40,40,706,862582117117
LCG,40,40,707,725684645313
LCG,40,39,708,507896911901
LCG,40,40,709,708424862113
LCG,40,40,710,896466166589
LCG,40,40,711,907051913089
LCG,40,38,712,185471833181
LCG,40,39,713,369800421217
LCG,40,38,714,183167634301
LCG,40,40,715,913218656577
LCG,40,38,716,219878942877
LCG,40,38,717,168983485729
LCG,40,38,718,228050078653
LCG,40,39,719,331136043777
LCG,40,39,720,396082107613
LCG,40,40,721,747428823777
LCG,40,37,722,110917346301
LCG,40,40,723,1021699253441
LCG,40,37,724,98327681309
LCG,40,40,725,723923751073
LCG,40,40,726,906675770429
LCG,40,39,727,470534121089
LCG,40,36,728,45378401629
LCG,40,38,729,178276370017
LCG,40,39,730,491712076925
LCG,40,40,731,989360590913
LCG,40,40,732,1042892499357
LCG,40,39,733,434889483297
LCG,40,38,734,245183216829
LCG,40,40,735,614353035777
LCG,40,39,736,371423311325
LCG,40,37,737,77500705249
LCG,40,37,738,74437604605
LCG,40,40,739,817150057409
LCG,40,40,740,722165848605
LCG,40,39,741,320508827553
LCG,40,40,742,1074740725053
LCG,40,38,743,173468712321
LCG,40,39,744,413088405085
LCG,40,40,745,976469290337
LCG,40,40,746,1048617610621
LCG,40,39,747,308882753345
LCG,40,40,748,688296585885
LCG,40,38,749,145178815265
LCG,40,40,750,1095473524157
LCG,40,40,751,963301226753
LCG,40,40,752,1032291096285
LCG,40,40,753,854164607201
LCG,40,40,754,800223954429
LCG,40,40,755,598102364865
LCG,40,40,756,709780626205
LCG,40,39,757,392602836641
LCG,40,38,758,231595259453
LCG,40,39,759,278180041857
LCG,40,40,760,552455354205
LCG,40,40,761,752853898337
LCG,40,40,762,572478226045
LCG,40,40,763,864578666049
LCG,40,37,764,113638222749
LCG,40,39,765,528476369441
LCG,40,40,766,702274952893
LCG,40,36,767,46066798593
LCG,40,40,768,704893925341
LCG,40,37,769,85837395937
LCG,40,38,770,245318997757
LCG,40,37,771,136046299585
LCG,40,40,772,639419735069
LCG,40,38,773,149390730657
LCG,40,40,774,907751057213
LCG,40,38,775,177798458241
LCG,40,40,776,892879509597
LCG,40,39,777,328972712801
LCG,40,37,778,124255702909
LCG,40,40,779,876649952577
LCG,40,40,780,909435235485
LCG,40,40,781,818931595553
LCG,40,40,782,722878648253
LCG,40,39,783,300106606337
LCG,40,40,784,564614191325
LCG,40,40,785,603300978401
LCG,40,40,786,942516119549
LCG,40,36,787,68444766401
LCG,40,37,788,107393998109
LCG,40,40,789,894390889633
LCG,40,40,790,605923711037
LCG,40,40,791,1076319896193
LCG,40,40,792,899004103005
LCG,40,39,793,541937508961
LCG,40,40,794,976975831165
LCG,40,40,795,771300813889
LCG,40,40,796,969849220509
LCG,40,40,797,936278097953
LCG,40,35,798,20162658493
LCG,40,40,799,716703120897
LCG,40,39,800,306681182685
LCG,40,39,801,545622361569
LCG,40,38,802,173474314493
LCG,40,38,803,180746532801
LCG,40,40,804,1095331700253
LCG,40,40,805,1008933319585
LCG,40,40,806,665845221693
LCG,40,40,807,972084074881
LCG,40,38,808,238946441821
LCG,40,39,809,526442400097
LCG,40,39,810,286401376637
LCG,40,39,811,363239482177
LCG,40,36,812,58963160733
LCG,40,40,813,867358344993
LCG,40,38,814,228869550525
LCG,40,40,815,620535649537
LCG,40,39,816,413913815773
LCG,40,39,817,438259756257
LCG,40,40,818,1032553941501
LCG,40,40,819,986934193857
LCG,40,39,820,342316670749
LCG,40,40,821,831242500769
LCG,40,40,822,835425335869
LCG,40,40,823,636368973953
LCG,40,40,824,1052040641373
LCG,40,39,825,394823430241
LCG,40,40,826,1055356207741
LCG,40,39,827,436226185793
LCG,40,40,828,979012530077
LCG,40,36,829,47648378401
LCG,40,39,830,326767747773
LCG,40,38,831,150716673025
LCG,40,35,832,26416856029
LCG,40,39,833,375564030945
LCG,40,39,834,400908294909
LCG,40,40,835,912025626049
LCG,40,39,836,408724037661
LCG,40,40,837,938450469281
LCG,40,39,838,438982650685
LCG,40,40,839,795892287361
LCG,40,39,840,320975707229
LCG,40,40,841,618583283553
LCG,40,37,842,107816866685
LCG,40,40,843,1025086230849
LCG,40,40,844,843011747997
LCG,40,36,845,41317405985
LCG,40,31,846,1905890237
LCG,40,40,847,741828182785
LCG,40,39,848,308835278045
LCG,40,39,849,501815048929
LCG,40,34,850,10319358973
LCG,40,37,851,71645207745
LCG,40,40,852,948846682397
LCG,40,39,853,428609898657
LCG,40,40,854,644987345981
LCG,40,39,855,414824504961
LCG,40,40,856,935631289693
LCG,40,39,857,310404365921
LCG,40,38,858,252259951741
LCG,40,40,859,797234710593
LCG,40,40,860,1039078306205
LCG,40,40,861,624217627681
LCG,40,40,862,820843939005
LCG,40,37,863,107399879169
LCG,40,37,864,121027231197
LCG,40,39,865,392746377697
LCG,40,40,866,1014359145725
LCG,40,40,867,753060156353
LCG,40,40,868,978637971997
LCG,40,40,869,700265320353
LCG,40,37,870,136734149949
LCG,40,39,871,474360132993
LCG,40,40,872,766680882781
LCG,40,40,873,1003720025441
LCG,40,39,874,454776943997
LCG,40,40,875,832247725889
LCG,40,40,876,702082478749
LCG,40,38,877,264920572705
LCG,40,40,878,799814514109
LCG,40,39,879,417526903041
LCG,40,39,880,484830027485
LCG,40,40,881,636093253857
LCG,40,40,882,758574288381
LCG,40,38,883,199635471041
LCG,40,36,884,43942863645
LCG,40,39,885,435931322017
LCG,40,40,886,678619954749
LCG,40,36,887,55707520129
LCG,40,39,888,430892695389
LCG,40,39,889,536681122913
LCG,40,39,890,305840195197
LCG,40,40,891,704852211265
LCG,40,37,892,80901682077
LCG,40,40,893,1003799947809
LCG,40,40,894,1070512137917
LCG,40,40,895,1083324778497
LCG,40,38,896,254733107165
LCG,40,34,897,14094036961
LCG,40,39,898,545786912509
LCG,40,40,899,987474919873
LCG,40,39,900,488240636957
LCG,40,39,901,481175395745
LCG,40,40,902,587793526589
LCG,40,37,903,119660077953
LCG,40,36,904,61314244701
LCG,40,37,905,130262135649
LCG,40,37,906,89022404477
LCG,40,36,907,65473899841
LCG,40,40,908,607139951773
LCG,40,38,909,137974952225
LCG,40,39,910,451254572989
LCG,40,39,911,337477377793
LCG,40,40,912,584644026589
LCG,40,39,913,382573057761
LCG,40,38,914,207255973885
LCG,40,39,915,511341099201
LCG,40,40,916,924294604061
LCG,40,40,917,1027119391905
LCG,40,39,918,300433121341
LCG,40,40,919,689097734785
LCG,40,39,920,475503460701
LCG,40,39,921,471250983521
LCG,40,40,922,849716095101
LCG,40,38,923,220785288257
