Algorithm,n_bits_max,n_bits,Index,Random_Number
XORSHIFT,40,38,388,251601721918
XORSHIFT,40,39,389,525354414189
XORSHIFT,40,39,390,286161555395
XORSHIFT,40,38,391,259086187640
XORSHIFT,40,37,392,87475871425
XORSHIFT,40,40,393,1092686386966
XORSHIFT,40,40,394,734433266928
XORSHIFT,40,40,395,586069174830
XORSHIFT,40,40,396,890934581300
XORSHIFT,40,40,397,563405834716
XORSHIFT,40,38,398,270106296844
XORSHIFT,40,40,399,878285225735
XORSHIFT,40,39,400,533200760551
XORSHIFT,40,40,401,723854332023
XORSHIFT,40,40,402,865179058874
XORSHIFT,40,38,403,216787775465
XORSHIFT,40,39,404,511809005520
XORSHIFT,40,37,405,80609689109
XORSHIFT,40,35,406,18889402959
XORSHIFT,40,40,407,695095602489
XORSHIFT,40,40,408,1039884527388
XORSHIFT,40,40,409,847984947476
XORSHIFT,40,40,410,892223622190
XORSHIFT,40,37,411,127198463482
XORSHIFT,40,39,412,446201237034
XORSHIFT,40,39,413,296331015357
XORSHIFT,40,40,414,946993592620
XORSHIFT,40,38,415,175420060805
XORSHIFT,40,40,416,754928345089
XORSHIFT,40,33,417,6143932287
XORSHIFT,40,38,418,248699489618
XORSHIFT,40,39,419,436129244405
XORSHIFT,40,40,420,1026336579856
XORSHIFT,40,39,421,309531724503
XORSHIFT,40,39,422,446221189529
XORSHIFT,40,39,423,464231472717
XORSHIFT,40,39,424,334701429764
XORSHIFT,40,39,425,283906379269
XORSHIFT,40,40,426,872279139700
XORSHIFT,40,40,427,928008454802
XORSHIFT,40,40,428,672412012757
XORSHIFT,40,39,429,366005924776
XORSHIFT,40,40,430,669509071713
XORSHIFT,40,40,431,799591296987
XORSHIFT,40,40,432,1098168378859
XORSHIFT,40,39,433,314357768194
XORSHIFT,40,40,434,1036395873333
XORSHIFT,40,37,435,72428834199
XORSHIFT,40,40,436,864540147586
XORSHIFT,40,40,437,951771121623
XORSHIFT,40,40,438,802879548855
XORSHIFT,40,39,439,457450961088
XORSHIFT,40,40,440,765888661749
XORSHIFT,40,40,441,818705169976
XORSHIFT,40,38,442,260302174187
XORSHIFT,40,37,443,98131182798
XORSHIFT,40,40,444,702420326763
XORSHIFT,40,40,445,742495068860
XORSHIFT,40,40,446,732570925060
XORSHIFT,40,39,447,447886825812
XORSHIFT,40,40,448,1028594110160
XORSHIFT,40,39,449,469472768035
XORSHIFT,40,37,450,117633065057
XORSHIFT,40,40,451,1034261784730
XORSHIFT,40,36,452,40718075892
XORSHIFT,40,40,453,599936937045
XORSHIFT,40,34,454,9088863091
XORSHIFT,40,34,455,9357432410
XORSHIFT,40,36,456,52260539872
XORSHIFT,40,38,457,224794712066
XORSHIFT,40,39,458,390884613701
XORSHIFT,40,39,459,331010817605
XORSHIFT,40,40,460,1060075224549
XORSHIFT,40,40,461,691516450671
XORSHIFT,40,40,462,1019304216466
XORSHIFT,40,38,463,273491781481
XORSHIFT,40,40,464,978069058127
XORSHIFT,40,39,465,480970875889
XORSHIFT,40,39,466,514762512258
XORSHIFT,40,38,467,246193753956
XORSHIFT,40,39,468,482921666647
XORSHIFT,40,36,469,46816248413
XORSHIFT,40,39,470,299666394403
XORSHIFT,40,39,471,292187901232
XORSHIFT,40,38,472,253152155235
XORSHIFT,40,39,473,450478050176
XORSHIFT,40,39,474,481790061618
XORSHIFT,40,39,475,393301124199
XORSHIFT,40,38,476,206381157992
XORSHIFT,40,40,477,563785491853
XORSHIFT,40,40,478,563337191624
XORSHIFT,40,40,479,944854762149
XORSHIFT,40,40,480,1087548812818
XORSHIFT,40,39,481,356212480681
XORSHIFT,40,39,482,404026188342
XORSHIFT,40,40,483,1096994739006
XORSHIFT,40,40,484,826721357040
XORSHIFT,40,40,485,1069968383752
XORSHIFT,40,39,486,477745423154
XORSHIFT,40,40,487,626413693261
XORSHIFT,40,38,488,163735792332
XORSHIFT,40,40,489,753379475796
XORSHIFT,40,40,490,1053000645556
XORSHIFT,40,40,491,884447494034
XORSHIFT,40,39,492,425328741725
XORSHIFT,40,40,493,790142156352
XORSHIFT,40,40,494,951352914806
XORSHIFT,40,39,495,523124685863
XORSHIFT,40,39,496,487481843601
XORSHIFT,40,40,497,1091713653151
XORSHIFT,40,36,498,52168136732
XORSHIFT,40,40,499,1083181631462
XORSHIFT,40,40,500,616093681484
XORSHIFT,40,36,501,61507748253
XORSHIFT,40,37,502,101675271766
XORSHIFT,40,38,503,197675748219
XORSHIFT,40,40,504,757930573630
XORSHIFT,40,31,505,1575400346
XORSHIFT,40,38,506,197346032720
XORSHIFT,40,38,507,214685453227
XORSHIFT,40,40,508,576873771793
XORSHIFT,40,38,509,188870461869
XORSHIFT,40,39,510,409069519856
XORSHIFT,40,40,511,759247116823
XORSHIFT,40,40,512,973065649221
XORSHIFT,40,40,513,798705889180
XORSHIFT,40,35,514,30215855055
XORSHIFT,40,40,515,839381841043
XORSHIFT,40,39,516,509224538109
XORSHIFT,40,38,517,236584704272
XORSHIFT,40,39,518,362040203943
XORSHIFT,40,40,519,728696912750
XORSHIFT,40,39,520,319803615364
XORSHIFT,40,40,521,702720749839
XORSHIFT,40,40,522,908434452970
XORSHIFT,40,39,523,378609785728
XORSHIFT,40,37,524,117159496747
XORSHIFT,40,40,525,668155061865
XORSHIFT,40,39,526,384454364989
XORSHIFT,40,37,527,74455114732
XORSHIFT,40,40,528,1081110347933
XORSHIFT,40,40,529,687377053357
XORSHIFT,40,40,530,614898962825
XORSHIFT,40,39,531,440389452443
XORSHIFT,40,40,532,655377479762
XORSHIFT,40,39,533,351486286418
XORSHIFT,40,39,534,487813209452
XORSHIFT,40,40,535,572319748333
XORSHIFT,40,40,536,658703206230
XORSHIFT,40,37,537,134533400033
XORSHIFT,40,40,538,1013671418423
XORSHIFT,40,35,539,25121068215
XORSHIFT,40,40,540,824656618390
XORSHIFT,40,40,541,678706861345
XORSHIFT,40,40,542,889314727001
XORSHIFT,40,40,543,964487297464
XORSHIFT,40,40,544,807762265973
XORSHIFT,40,40,545,1073949788243
XORSHIFT,40,40,546,696050722404
XORSHIFT,40,39,547,498423393807
XORSHIFT,40,37,548,116450969251
XORSHIFT,40,40,549,872752999723
XORSHIFT,40,40,550,748360447177
XORSHIFT,40,40,551,932298687972
XORSHIFT,40,40,552,573438689040
XORSHIFT,40,38,553,178179450028
XORSHIFT,40,40,554,851380840751
XORSHIFT,40,39,555,325535239485
XORSHIFT,40,40,556,1072155810586
XORSHIFT,40,38,557,266380803088
XORSHIFT,40,39,558,473586391989
XORSHIFT,40,37,559,81755539735
XORSHIFT,40,39,560,379551049191
XORSHIFT,40,40,561,781949745945
XORSHIFT,40,40,562,918502020899
XORSHIFT,40,40,563,838657881807
XORSHIFT,40,39,564,313957287504
XORSHIFT,40,30,565,752539965
XORSHIFT,40,40,566,1054442298019
XORSHIFT,40,40,567,905181841533
XORSHIFT,40,40,568,552304389023
XORSHIFT,40,40,569,892380469394
XORSHIFT,40,40,570,974135848249
XORSHIFT,40,39,571,335926849896
XORSHIFT,40,39,572,424093320728
XORSHIFT,40,38,573,218053747022
XORSHIFT,40,40,574,938148166360
XORSHIFT,40,40,575,943285695211
XORSHIFT,40,39,576,536045956671
XORSHIFT,40,39,577,477334707574
XORSHIFT,40,40,578,646641333487
XORSHIFT,40,40,579,910355673544
XORSHIFT,40,40,580,774134830114
XORSHIFT,40,40,581,904802567908
XORSHIFT,40,39,582,498307030045
XORSHIFT,40,40,583,1094920605288
XORSHIFT,40,40,584,559656953283
XORSHIFT,40,40,585,631179232524
XORSHIFT,40,40,586,762829024039
XORSHIFT,40,40,587,662808528710
XORSHIFT,40,39,588,279111522089
XORSHIFT,40,40,589,596399192688
XORSHIFT,40,40,590,1037762100131
XORSHIFT,40,40,591,1028667748225
XORSHIFT,40,40,592,769248490729
XORSHIFT,40,40,593,723973277347
XORSHIFT,40,37,594,77134024028
XORSHIFT,40,40,595,760250196684
XORSHIFT,40,37,596,115506532056
XORSHIFT,40,38,597,233968774473
XORSHIFT,40,39,598,334958058221
XORSHIFT,40,39,599,459336702276
XORSHIFT,40,32,600,4229565980
XORSHIFT,40,40,601,1048216489712
XORSHIFT,40,40,602,1025099614102
XORSHIFT,40,39,603,440166239094
XORSHIFT,40,37,604,104432946488
XORSHIFT,40,40,605,848174012371
XORSHIFT,40,39,606,518736620320
XORSHIFT,40,40,607,1035432444316
XORSHIFT,40,37,608,86678758959
XORSHIFT,40,40,609,605210259863
XORSHIFT,40,39,610,437985843845
XORSHIFT,40,37,611,82049230259
XORSHIFT,40,38,612,204624552841
XORSHIFT,40,34,613,12601442552
XORSHIFT,40,40,614,924925195322
XORSHIFT,40,39,615,409965432274
XORSHIFT,40,40,616,731159390339
XORSHIFT,40,40,617,660602060468
XORSHIFT,40,40,618,770976246502
XORSHIFT,40,40,619,1049708478857
XORSHIFT,40,40,620,590991694961
XORSHIFT,40,40,621,996093968922
XORSHIFT,40,38,622,205757297042
XORSHIFT,40,40,623,604655920768
XORSHIFT,40,38,624,175945648398
XORSHIFT,40,39,625,436127378184
XORSHIFT,40,39,626,466888265795
XORSHIFT,40,40,627,802603045053
XORSHIFT,40,39,628,277357751801
XORSHIFT,40,37,629,97508305633
XORSHIFT,40,39,630,499118362486
XORSHIFT,40,39,631,399530812675
XORSHIFT,40,40,632,896300545409
XORSHIFT,40,40,633,562922253551
XORSHIFT,40,40,634,989183128066
XORSHIFT,40,39,635,482866005014
XORSHIFT,40,40,636,987867103440
XORSHIFT,40,40,637,927045922982
XORSHIFT,40,40,638,909830326739
XORSHIFT,40,37,639,131311409728
XORSHIFT,40,40,640,549830152774
XORSHIFT,40,40,641,773264957429
XORSHIFT,40,40,642,875715785917
XORSHIFT,40,40,643,867221877963
XORSHIFT,40,39,644,498376265086
XORSHIFT,40,40,645,1018995835116
XORSHIFT,40,40,646,906245872371
XORSHIFT,40,39,647,445527654279
XORSHIFT,40,40,648,1038234923549
XORSHIFT,40,40,649,876143684243
XORSHIFT,40,40,650,678179007431
XORSHIFT,40,40,651,598408845492
XORSHIFT,40,39,652,369557294086
XORSHIFT,40,40,653,750738663660
XORSHIFT,40,36,654,52763580355
XORSHIFT,40,39,655,320020123237
XORSHIFT,40,40,656,1035607108948
XORSHIFT,40,40,657,1051112708926
XORSHIFT,40,40,658,866973865364
XORSHIFT,40,38,659,182967479832
XORSHIFT,40,40,660,652081824866
XORSHIFT,40,39,661,424368056457
XORSHIFT,40,40,662,861045170662
XORSHIFT,40,40,663,708282166653
XORSHIFT,40,40,664,568251908126
XORSHIFT,40,37,665,81671897989
XORSHIFT,40,40,666,1006295298686
XORSHIFT,40,40,667,713078684278
XORSHIFT,40,40,668,599520803927
XORSHIFT,40,40,669,942932873550
XORSHIFT,40,39,670,515836096588
XORSHIFT,40,40,671,914185245941
XORSHIFT,40,40,672,847375059149
XORSHIFT,40,40,673,1059313591839
XORSHIFT,40,40,674,725576708511
XORSHIFT,40,40,675,779093447256
XORSHIFT,40,40,676,1036363726710
XORSHIFT,40,35,677,33752465354
XORSHIFT,40,40,678,772782879696
XORSHIFT,40,40,679,737992204500
XORSHIFT,40,40,680,705611421752
XORSHIFT,40,40,681,845803007328
XORSHIFT,40,40,682,853946886930
XORSHIFT,40,40,683,788096086906
XORSHIFT,40,38,684,148432721946
XORSHIFT,40,40,685,575393308984
XORSHIFT,40,39,686,334258301829
XORSHIFT,40,40,687,1095373864625
XORSHIFT,40,39,688,339348344661
XORSHIFT,40,36,689,51273170238
XORSHIFT,40,36,690,67780607650
XORSHIFT,40,40,691,893563071692
XORSHIFT,40,39,692,310953264225
XORSHIFT,40,40,693,575513039814
XORSHIFT,40,40,694,903499974170
XORSHIFT,40,38,695,200412713950
XORSHIFT,40,40,696,920155190816
XORSHIFT,40,40,697,785662625664
XORSHIFT,40,39,698,407459059754
XORSHIFT,40,40,699,566984415409
XORSHIFT,40,40,700,853660780905
XORSHIFT,40,40,701,880777840973
XORSHIFT,40,40,702,1014022392032
XORSHIFT,40,40,703,713007026838
XORSHIFT,40,38,704,180076392828
XORSHIFT,40,38,705,236136261530
XORSHIFT,40,40,706,1056907845099
XORSHIFT,40,40,707,894651278619
XORSHIFT,40,36,708,62578208069
XORSHIFT,40,38,709,190793421416
XORSHIFT,40,40,710,645194630744
XORSHIFT,40,38,711,142308251729
XORSHIFT,40,40,712,740635478505
XORSHIFT,40,39,713,319538700863
XORSHIFT,40,39,714,343225530018
XORSHIFT,40,40,715,960736311650
XORSHIFT,40,39,716,276032123352
XORSHIFT,40,40,717,1092684478624
XORSHIFT,40,39,718,371968813026
XORSHIFT,40,40,719,692848800404
XORSHIFT,40,40,720,745267242653
XORSHIFT,40,38,721,273933088485
XORSHIFT,40,40,722,609948683740
XORSHIFT,40,38,723,204192593058
XORSHIFT,40,40,724,869527214753
XORSHIFT,40,40,725,613689612869
XORSHIFT,40,36,726,50827779745
XORSHIFT,40,40,727,594270781890
XORSHIFT,40,39,728,388187146360
XORSHIFT,40,38,729,177285064703
