Algorithm,n_bits_max,n_bits,Random_Number
LCG,166,76963483401998268927324740104817657777049984753341
LCG,168,225263754984900528406190100830850217342622320873789
LCG,168,357455838644393465233133199087695509692182272065697
LCG,168,227073642762396166129862683481427813992484208313693
LCG,168,292141605525651016684867095332666718408332254108129
LCG,167,170460833216030228551021374121157966130111417844993
LCG,167,128609823130926846016183572954477499333824112028321
LCG,166,63445715219971330775495028952721475544123521818881
LCG,164,22914080040160619263922039344055580260351498343649
LCG,159,645920752874069425030984891448062936372250316157
LCG,168,266969894771082927395369265587353989858822978794753
LCG,222,6297580264344375652315433521544054218947216732303149788111219315553
LCG,223,9507553294375129750098347962216636768902860662521901585862753799073
LCG,224,26241598774561230062815235260713633921322138477628708110744449852961
LCG,224,21175641340223580637946741849736492196281695231345501964262927797761
LCG,222,5163032478908108908931484628151288889403522164990174619094264621309
LCG,224,25277328525959405743021618638686262151654473979246521657467349016481
LCG,222,6348745055308716722252669748146917705691669545475572793187841621309
LCG,222,4177053096339331013284638679747495365803107901466596135816848316093
LCG,224,19113246092284420837922875153326628294151650356361963977262952180609
LCG,224,16284928673107828965964635199337634288580882094390310507932750045309
LCG,224,21295400125838238016812983319448851391740935960824508126376781662913
LCG,224,21144757975584073390988275133476006650846065322620298324805706115169
LCG,223,9590262568796164701385320635448013227994622761130643311420780019613
LCG,224,17073594539105538702471924144958790831565872896068099523387899048637
LCG,223,10131125955990794693488150498001916591931969099815940820904141863617
LCG,224,17491326907882332405642075944060844955443227518846813364217176572481
LCG,223,9573272355221302173069642407698779221621701457874758233506446490397
LCG,224,25629092580599124885446136989311990394290682548113989721874459136257
LCG,224,21802303887550261372266387897443649614410891090838862632001509719457
LCG,224,25609777892118751503434311628271384577410921639983493859165292669117
LCG,224,20456317284647640932975921068246164961328811860911787446078076090113
LCG,224,21162964011410198117538566740853348134092385873805630487226380696061
LCG,222,6385538783960936184894773542192585921316647255838671081695210947297
LCG,256,62224100361732699804013620741633565054256791526831722173048940721848996495169
LCG,256,61234033418015480001978794505066672738004232696781101153758717986150010252193
LCG,256,95295775066699803658999398681364728021184240483624613713932305029952418137633
LCG,256,91351051424972932819857728856541405052814402358178925812591488021502152002497
LCG,255,54127309047612283672499329275639862002920166158863924924363893013160206952989
LCG,256,60603034930720427514705564443020555758784832652699657102160291208127495745889
LCG,255,50807721369575337833833398716121638828916594543638858119842126884101570071709
LCG,256,59057237830235782713331082594517866764234448024879871540640067777884522087009
LCG,256,96463895283178894873650209141248089536320621932455678381509353940736506158913
LCG,256,59218535327504730950127994744696161711973402313315158509659328286827980338493
LCG,256,97384548923095248987849481700429542625256159466588762023187194803178450239357
LCG,256,69791307447699557807232355856042837422657240628124080938299702494708792542049
LCG,255,32932542603796351737175409146288480372614061826251103887664255545168546345213
LCG,254,16360633730384014928553438324455511262943395701003840614870622600401812533793
LCG,253,8715851913288949173291354852644521068061146143420923986216972019180776057661
LCG,254,28152346609048733303480907716888146166100211929290535127756947548786024035997
LCG,255,56511973289385630930209812486435193108749074420578756165020929142345258002529
LCG,256,63794903004760043857064420432166726516456427382325551195675303239795810513117
LCG,254,19974249312963633907446521533988277634788668170626502807706552138193977929789
LCG,255,48882537701655142959334136479262784076333423209264174466445108157428160988573
LCG,255,32364532615644843469926760648433264884098462888554424643105662740371539018749
LCG,254,18359947760215019400489950471003958432724104429609927628313765049631453842209
LCG,511,5744140082991378543250088775072689709291422007525857678097022629536292792012653565727608097879242095704893370885971099775357665312159898174176573183605953
LCG,512,8871680359654178941349668169698344487514242319004946759031982898068253034296905013535922465694244334717149831126819026272971028436182411542220970886860769
LCG,512,12008303772329627944283013499415816288057919262612869713596646438767889175829928777787720134570269268919401086868492323741318912772194059142002091100908381
LCG,512,10368989629440549222838645341583595513303127652994488892692608752771120016829440434368197263406760180916697476817317862976351390510796608585674525277130461
LCG,511,3844133529743069417483912654591189878408108554324565429803731275803804260966964971025659090861380736132974130718896372886588289871865518505946174306499197
LCG,510,2685324515271983699002335785850722262769533433871148264701603687498121408581564570087742483871061412571393604901195355948316647634270088259801497158496317
LCG,510,3118950661764271333138021610751561262493963666713903766583405186964805068870900947411491298745836556408870371386818062367515378383522431582147884544651841
LCG,512,9810859080507928935994223922278690209757696340752434506709085998515192861047165439757241839621937344116406703278199599326098932304555144008095335765037089
LCG,510,2846033226134727423362549986704054703972854875576175788411665722846768168816011665846371755626536376161253730949234200500382215495739908024889937910784413
LCG,1024,115137840591020715136532353457922878576879660433913459385825719452752507439139589126824696604436817079659151787790212227836991126026634891931134010847102736539925644285330987701987914085974176075619171156519361792411670978893001939329645260295799203858180364448164471344470012780179279907116702419005495827933
LCG,1023,78480891132033902874612127493336904616616716162137422941325400110048632716611952994881452018602438113770764439147268724791246152240310807652204683877140572221750688697177278564416678312978061952930106257919597178805889365217860935155030045266269041654793393145772542831659090733926774956306440407331117987521
LCG,1023,68722366597673918635307842975349089678278975676436458215126272181231375933959129998399644966280485626915146164331881726051296575930328459875472172152552590617096755973289921809763574445981166345776498944398909078774098271127704564046537650247789968156408797815446263357109163434830546024664746776219862007229
LCG,2048,25871853381261414441922375029875742724831366568298973656267140711383550192843401975819561268680058633982548922764675858055051767244306211973455552285967383776144898642367610908233193879018707996056298950624947891769672565737083543341318806612596846218114554692096300951569897502192824924338364505498974608097055059451989303825870282821104878718119013159678428378109566508619499487316576696040955034274277034997913506216794449640069405520717070185292521180726507840181980201047566083498710191196567988860665742547927733210847107051014533405473547826628123793808536223260214930629449800267424781327886040950270344283009
LCG,2045,3528069578077164482259606118629526902206429199780884056365305248819283417495154403872565780376902557548436138696185345067174562456195733518111220628371410653817372371842251167611397853344297504825029679785483954067705976496130351672361771397712910459886356028072134182598356183471555440068487127468502138690671874670280339320506117988245462462747585504253872158777311246905124504053244370316905084314232501117395305511581435926362421311188673094153779125941866139454889045191312374529421270097747564987249893613722740856418944353028192453482774969587363692142207166668923697922007962720844921305978019277734611371169
LCG,4096,995656562654983313554000386300377697659650136161845743732976352224286770520771560572087193592383567589856722915771553733799519037331458786500969248233132547317389010330222080639230960630528883958069682821603969899368214997009780984155984073076497012519021043869062050713770125004902778678912023965418218322273192735876920168109508961518908070489402626202540315155279883350308737550048405988224933223974543235349391217814314187141812406080288271008047845037709198359508261365383987153921245071548437580906668482916907049986497159916229287435986281814451319709497327419190187857728486394266628509793022145367518312480577439711530826954848392219508104159128458450189320287720839958831941560163767204917133044670435358791349566667161828401526405900419144156744820305219820721332316800638381418527212421663106578730107987089001878034596703736556776366894256722893065621978328958432962117424485401675088382903037048568937094970297378619616517732493767857591263208053495326609208926510515278838664360859110433162839123364197489663945172257064522852716373253743532709705284860937642937614441720177111619748970081478338173885717937512969421201977304604573606340358495650512790539655124489867088786155419076739906690507700488434471032917306973
